"","ID","ApplNo.x","ProductNo.x","Form","Strength","ReferenceDrug","DrugName","ActiveIngredient","ReferenceStandard","MarketingStatusID","ApplNo.y","ProductNo.y","MarketingStatusDescription"
"1203","206332_1",206332,1,"INJECTABLE;INJECTION","100MG/ML",0,"PROCAINAMIDE HYDROCHLORIDE","PROCAINAMIDE HYDROCHLORIDE","0",1,206332,1,"Prescription"
"1204","206333_1",206333,1,"SOLUTION;SUBCUTANEOUS","20MG/2ML (10MG/ML)",1,"KYBELLA","DEOXYCHOLIC ACID","1",1,206333,1,"Prescription"
"1205","206334_1",206334,1,"POWDER;INTRAVENOUS","EQ 400MG BASE/VIAL",1,"ORBACTIV","ORITAVANCIN DIPHOSPHATE","1",1,206334,1,"Prescription"
"1206","206353_1",206353,1,"TABLET;ORAL","EQ 300MG BASE;150MG",1,"EVOTAZ","ATAZANAVIR SULFATE; COBICISTAT","1",1,206353,1,"Prescription"
"1207","206356_1",206356,1,"SUSPENSION;ORAL","4MG/ML",1,"ORFADIN","NITISINONE","1",1,206356,1,"Prescription"
"1208","206392_1",206392,1,"CAPSULE, EXTENDED RELEASE;ORAL","25MG;200MG",0,"ASPIRIN AND DIPYRIDAMOLE","ASPIRIN; DIPYRIDAMOLE","0",1,206392,1,"Prescription"
"1209","206426_1",206426,1,"SOLUTION;INTRAVENOUS","200MG/20ML (10MG/ML)",1,"RAPIVAB","PERAMIVIR","1",1,206426,1,"Prescription"
"1210","206430_1",206430,1,"SOLUTION;INTRAVESICAL","40MG/ML",0,"VALRUBICIN","VALRUBICIN","0",1,206430,1,"Prescription"
"1211","206439_1",206439,1,"CAPSULE, EXTENDED RELEASE;ORAL","10MG;14MG",1,"NAMZARIC","DONEPEZIL HYDROCHLORIDE; MEMANTINE HYDROCHLORIDE","0",1,206439,1,"Prescription"
"1212","20646_1",20646,1,"TABLET;ORAL","4MG",1,"GABITRIL","TIAGABINE HYDROCHLORIDE","1",1,20646,1,"Prescription"
"1213","206468_1",206468,1,"INJECTABLE;INJECTION","10MG/ML",0,"DICYCLOMINE HYDROCHLORIDE","DICYCLOMINE HYDROCHLORIDE","0",1,206468,1,"Prescription"
"1214","206488_1",206488,1,"SOLUTION;INTRAVENOUS","100MG/2ML (50MG/ML)",1,"EXONDYS 51","ETEPLIRSEN","1",1,206488,1,"Prescription"
"1215","206494_1",206494,1,"POWDER;INTRAVENOUS","EQ 0.5GM BASE;2GM/VIAL",1,"AVYCAZ","AVIBACTAM SODIUM; CEFTAZIDIME","1",1,206494,1,"Prescription"
"1216","206500_1",206500,1,"TABLET;ORAL","EQ 90MG BASE",1,"VARUBI","ROLAPITANT HYDROCHLORIDE","1",1,206500,1,"Prescription"
"1217","206517_1",206517,1,"INJECTABLE;INJECTION","1GM/VIAL",0,"AZTREONAM","AZTREONAM","0",1,206517,1,"Prescription"
"1218","206538_1",206538,1,"SOLUTION;SUBCUTANEOUS","450 UNITS/1.5ML (300 UNITS/ML)",0,"TOUJEO SOLOSTAR","INSULIN GLARGINE RECOMBINANT","0",1,206538,1,"Prescription"
"1219","206543_1",206543,1,"SOLUTION;INHALATION","0.02%",0,"IPRATROPIUM BROMIDE","IPRATROPIUM BROMIDE","0",1,206543,1,"Prescription"
"1220","206604_1",206604,1,"SOLUTION;INTRAVENOUS","EQ 510MG IRON/17ML (EQ 30MG IRON/ML)",0,"FERUMOXYTOL","FERUMOXYTOL","0",1,206604,1,"Prescription"
"1221","206627_1",206627,1,"TABLET, EXTENDED RELEASE;ORAL","20MG",1,"HYSINGLA ER","HYDROCODONE BITARTRATE","1",1,206627,1,"Prescription"
"1222","206649_1",206649,1,"TABLET;ORAL","400MG",0,"DRONEDARONE","DRONEDARONE","0",4,206649,1,"None (Tentative Approval)"
"1223","206665_1",206665,1,"TABLET;ORAL","EQ 150MG BASE",0,"ALISKIREN HEMIFUMARATE","ALISKIREN HEMIFUMARATE","0",1,206665,1,"Prescription"
"1224","206694_1",206694,1,"TABLET;ORAL","EQ 10MG BASE",0,"TAMOXIFEN CITRATE","TAMOXIFEN CITRATE","0",1,206694,1,"Prescription"
"1225","206703_1",206703,1,"CAPSULE, EXTENDED RELEASE;ORAL","15MG",0,"CYCLOBENZAPRINE HYDROCHLORIDE","CYCLOBENZAPRINE HYDROCHLORIDE","0",1,206703,1,"Prescription"
"1226","206709_1",206709,1,"CAPSULE;ORAL","250MG",1,"DIACOMIT","STIRIPENTOL","0",1,206709,1,"Prescription"
"1227","206748_1",206748,1,"TABLET;ORAL","1.25MG;250MG",0,"GLYBURIDE AND METFORMIN HYDROCHLORIDE","GLYBURIDE; METFORMIN HYDROCHLORIDE","0",1,206748,1,"Prescription"
"1228","206756_1",206756,1,"SPRAY, METERED;INHALATION","EQ 0.0025MG BASE/INH;EQ 0.0025MG BASE/INH",1,"STIOLTO RESPIMAT","OLODATEROL HYDROCHLORIDE; TIOTROPIUM BROMIDE","1",1,206756,1,"Prescription"
"1229","20676_1",20676,1,"OINTMENT;VAGINAL","6.5%",1,"VAGISTAT-1","TIOCONAZOLE","1",2,20676,1,"Over-the-counter"
"1230","206761_1",206761,1,"INJECTABLE;INJECTION","EQ 10GM BASE/VIAL",0,"NAFCILLIN SODIUM","NAFCILLIN SODIUM","0",1,206761,1,"Prescription"
"1231","206765_1",206765,1,"TABLET, EXTENDED RELEASE;ORAL","10MG",0,"DALFAMPRIDINE","DALFAMPRIDINE","0",1,206765,1,"Prescription"
"1232","20678_1",20678,1,"INJECTABLE;INJECTION","2.75%;33MG/100ML;5GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML",1,"CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE","1",1,20678,1,"Prescription"
"1233","206785_1",206785,1,"OINTMENT;TOPICAL","100,000 UNITS/GM;0.1%",0,"NYSTATIN AND TRIAMCINOLONE ACETONIDE","NYSTATIN; TRIAMCINOLONE ACETONIDE","0",1,206785,1,"Prescription"
"1234","206788_1",206788,1,"TABLET;ORAL","12.5MG",0,"ELTROMBOPAG","ELTROMBOPAG","",4,206788,1,"None (Tentative Approval)"
"1235","206803_1",206803,1,"CAPSULE;ORAL","5MG",0,"SELEGILINE HYDROCHLORIDE","SELEGILINE HYDROCHLORIDE","0",1,206803,1,"Prescription"
"1236","206812_1",206812,1,"INJECTABLE;SUBCUTANEOUS","2.5MG/0.5ML",0,"FONDAPARINUX SODIUM","FONDAPARINUX SODIUM","0",1,206812,1,"Prescription"
"1237","206829_1",206829,1,"POWDER;INTRAVENOUS","EQ 1GM BASE/VIAL;EQ 0.5GM BASE/VIAL",1,"ZERBAXA","CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM","1",1,206829,1,"Prescription"
"1238","206884_1",206884,1,"TABLET;ORAL","EQ 5MG BASE;20MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",1,206884,1,"Prescription"
"1239","206888_1",206888,1,"SOLUTION;INTRAVENOUS","EQ 12.5MG BASE/250ML (EQ 0.05MG BASE/ML)",0,"TIROFIBAN HYDROCHLORIDE","TIROFIBAN HYDROCHLORIDE","0",1,206888,1,"Prescription"
"1240","20692_1",20692,1,"POWDER;INHALATION","EQ 0.05MG BASE/INH",1,"SEREVENT","SALMETEROL XINAFOATE","1",1,20692,1,"Prescription"
"1241","206940_1",206940,1,"TABLET;ORAL","75MG",1,"VIBERZI","ELUXADOLINE","0",1,206940,1,"Prescription"
"1242","206941_1",206941,1,"TABLET, EXTENDED RELEASE;ORAL","30MG;600MG",0,"GUAIFENESIN AND DEXTROMETHORPHAN HYDROBROMIDE","DEXTROMETHORPHAN HYDROBROMIDE; GUAIFENESIN","0",2,206941,1,"Over-the-counter"
"1243","206947_1",206947,1,"CAPSULE;ORAL","EQ 4MG BASE",1,"LENVIMA","LENVATINIB MESYLATE","0",1,206947,1,"Prescription"
"1244","206976_1",206976,1,"SYSTEM;TOPICAL","1.3%",1,"LICART","DICLOFENAC EPOLAMINE","1",1,206976,1,"Prescription"
"1245","206995_1",206995,1,"TABLET;ORAL","250MG",1,"IRESSA","GEFITINIB","1",1,206995,1,"Prescription"
"1246","207012_1",207012,1,"TABLET;ORAL","EQ 200MG BASE",0,"SORAFENIB TOSYLATE","SORAFENIB TOSYLATE","0",1,207012,1,"Prescription"
"1247","207026_1",207026,1,"INJECTABLE;INJECTION","3.68GM/1000ML;3.05GM/1000ML;0.314GM/1000ML ;3.09GM/1000ML;6.34GM/1000ML;0.187GM/1000ML (5000ML)",1,"PHOXILLUM BK 4/2.5 IN PLASTIC CONTAINER","CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM PHOSPHATE","1",1,207026,1,"Prescription"
"1248","207027_1",207027,1,"FOR SUSPENSION;ORAL","EQ 25MG ACID/PACKET",1,"PROMACTA KIT","ELTROMBOPAG OLAMINE","1",1,207027,1,"Prescription"
"1249","207058_1",207058,1,"CAPSULE;ORAL","0.125MG",0,"DOFETILIDE","DOFETILIDE","0",1,207058,1,"Prescription"
"1250","207070_1",207070,1,"SPRAY;INHALATION","2.5MCG",0,"SPIRIVA RESPIMAT","TIOTROPIUM BROMIDE","",1,207070,1,"Prescription"
"1251","207078_1",207078,1,"FOR SUSPENSION;ORAL","5GM/PACKET",1,"LOKELMA","SODIUM ZIRCONIUM CYCLOSILICATE","0",1,207078,1,"Prescription"
"1252","207103_1",207103,1,"CAPSULE;ORAL","75MG",1,"IBRANCE","PALBOCICLIB","0",1,207103,1,"Prescription"
"1253","207127_1",207127,1,"TABLET;ORAL","25MG",0,"PYRIMETHAMINE","PYRIMETHAMINE","0",1,207127,1,"Prescription"
"1254","207145_1",207145,1,"TABLET;ORAL","EQ 50MG BASE",1,"XADAGO","SAFINAMIDE MESYLATE","0",1,207145,1,"Prescription"
"1255","20715_1",20715,1,"INJECTABLE;INTRAMUSCULAR","EQ 3.75MG BASE/VIAL",1,"TRELSTAR","TRIPTORELIN PAMOATE","1",1,20715,1,"Prescription"
"1256","207169_1",207169,1,"TABLET;ORAL","2.5MG",0,"MIDODRINE HYDROCHLORIDE","MIDODRINE HYDROCHLORIDE","0",1,207169,1,"Prescription"
"1257","20725_1",20725,1,"CAPSULE, DELAYED RELEASE;ORAL","30,000USP UNITS;6,000USP UNITS;19,000USP UNITS",0,"CREON","PANCRELIPASE (AMYLASE;LIPASE;PROTEASE)","0",1,20725,1,"Prescription"
"1258","20727_1",20727,1,"TABLET;ORAL","37.5MG;20MG",1,"BIDIL","HYDRALAZINE HYDROCHLORIDE; ISOSORBIDE DINITRATE","1",1,20727,1,"Prescription"
"1259","207318_2",207318,2,"TABLET;ORAL","EQ 10MG BASE",1,"NUPLAZID","PIMAVANSERIN TARTRATE","1",1,207318,2,"Prescription"
"1260","207320_1",207320,1,"SOLUTION;INTRAVENOUS","0.4MG/5ML (0.08MG/ML)",0,"REGADENOSON","REGADENOSON","0",1,207320,1,"Prescription"
"1261","20734_1",20734,1,"INJECTABLE;INJECTION","2.75%;5GM/100ML",0,"CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER","AMINO ACIDS; DEXTROSE","0",1,20734,1,"Prescription"
"1262","207342_1",207342,1,"TABLET, EXTENDED RELEASE;ORAL","600MG",0,"GUAIFENESIN","GUAIFENESIN","0",2,207342,1,"Over-the-counter"
"1263","207344_1",207344,1,"INJECTABLE;INTRAVENOUS","EQ 50MG BASE/VIAL",0,"MICAFUNGIN SODIUM","MICAFUNGIN SODIUM","0",1,207344,1,"Prescription"
"1264","207393_1",207393,1,"CAPSULE;ORAL","18MG",0,"DICLOFENAC","DICLOFENAC","",4,207393,1,"None (Tentative Approval)"
"1265","207402_1",207402,1,"CAPSULE;ORAL","EQ 75MG BASE",0,"CLINDAMYCIN HYDROCHLORIDE","CLINDAMYCIN HYDROCHLORIDE","0",1,207402,1,"Prescription"
"1266","207407_1",207407,1,"SOLUTION;ORAL","80MG/ML;20MG/ML",0,"LOPINAVIR AND RITONAVIR","LOPINAVIR; RITONAVIR","0",1,207407,1,"Prescription"
"1267","207409_2",207409,2,"TABLET;ORAL","2MG",0,"ILOPERIDONE","ILOPERIDONE","0",4,207409,2,"None (Tentative Approval)"
"1268","20742_1",20742,1,"SOLUTION;IRRIGATION","0.48MG/ML;0.3MG/ML;0.75MG/ML;3.9MG/ML;6.4MG/ML;1.7MG/ML",1,"BSS","CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM CITRATE","1",1,20742,1,"Prescription"
"1269","207426_1",207426,1,"INJECTABLE;INJECTION","25MG/ML",0,"SODIUM NITROPRUSSIDE","SODIUM NITROPRUSSIDE","0",1,207426,1,"Prescription"
"1270","207438_1",207438,1,"TABLET;ORAL","25MG",0,"METHAZOLAMIDE","METHAZOLAMIDE","0",1,207438,1,"Prescription"
"1271","20744_1",20744,1,"SUSPENSION;INTRATRACHEAL","80MG/ML",0,"CUROSURF","PORACTANT ALFA","0",1,20744,1,"Prescription"
"1272","207440_1",207440,1,"OINTMENT;TOPICAL","0.05%",0,"DIFLORASONE DIACETATE","DIFLORASONE DIACETATE","0",1,207440,1,"Prescription"
"1273","207483_1",207483,1,"TABLET;ORAL","250MG",0,"CHLORZOXAZONE","CHLORZOXAZONE","1",1,207483,1,"Prescription"
"1274","207484_1",207484,1,"TABLET;ORAL","6MG",0,"CARBINOXAMINE MALEATE","CARBINOXAMINE MALEATE","1",1,207484,1,"Prescription"
"1275","207500_1",207500,1,"CAPSULE;ORAL","186MG",1,"CRESEMBA","ISAVUCONAZONIUM SULFATE","1",1,207500,1,"Prescription"
"1276","207524_1",207524,1,"SOLUTION/DROPS;OPHTHALMIC","1%",0,"TROPICAMIDE","TROPICAMIDE","0",1,207524,1,"Prescription"
"1277","207533_1",207533,1,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","441MG/1.6ML (275.63MG/ML)",1,"ARISTADA","ARIPIPRAZOLE LAUROXIL","0",1,207533,1,"Prescription"
"1278","207561_1",207561,1,"TABLET;ORAL","150MG;150MG;200MG;EQ 10MG BASE",1,"GENVOYA","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","1",1,207561,1,"Prescription"
"1279","207594_1",207594,1,"POWDER;INTRAVENOUS","EQ 500MG BASE/VIAL;500MG/VIAL",0,"IMIPENEM AND CILASTATIN","CILASTATIN SODIUM; IMIPENEM","0",1,207594,1,"Prescription"
"1280","207611_1",207611,1,"CAPSULE;ORAL","250MG",0,"VALPROIC ACID","VALPROIC ACID","0",1,207611,1,"Prescription"
"1281","207620_1",207620,1,"TABLET;ORAL","24MG;26MG",1,"ENTRESTO","SACUBITRIL; VALSARTAN","0",1,207620,1,"Prescription"
"1282","207647_1",207647,1,"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS","EQ 1GM BASE/VIAL",0,"ERTAPENEM SODIUM","ERTAPENEM SODIUM","0",1,207647,1,"Prescription"
"1283","207648_1",207648,1,"EMULSION;INTRAVENOUS","3GM/100ML;6GM/100ML;5GM/100ML;6GM/100ML (100ML)",1,"SMOFLIPID 20%","FISH OIL; MEDIUM CHAIN TRIGLYCERIDES; OLIVE OIL; SOYBEAN OIL","1",1,207648,1,"Prescription"
"1284","20766_1",20766,1,"CAPSULE;ORAL","120MG",1,"XENICAL","ORLISTAT","1",1,20766,1,"Prescription"
"1285","207686_1",207686,1,"INJECTABLE;INJECTION","5MG/VIAL",0,"PHENTOLAMINE MESYLATE","PHENTOLAMINE MESYLATE","0",1,207686,1,"Prescription"
"1286","207695_1",207695,1,"OINTMENT;TOPICAL","2%",1,"EUCRISA","CRISABOROLE","1",1,207695,1,"Prescription"
"1287","20772_1",20772,1,"SOLUTION;ORAL","8,500 IU/ML",0,"SUCRAID","SACROSIDASE","0",1,20772,1,"Prescription"
"1288","207768_1",207768,1,"SUSPENSION, EXTENDED RELEASE;ORAL","EQ 2.8MG BASE/5ML;EQ 14.7MG BASE/5ML",1,"TUZISTRA XR","CHLORPHENIRAMINE POLISTIREX; CODEINE POLISTIREX","1",1,207768,1,"Prescription"
"1289","207777_1",207777,1,"CAPSULE;ORAL","40MG",0,"APREPITANT","APREPITANT","0",1,207777,1,"Prescription"
"1290","20779_1",20779,1,"TABLET;ORAL","EQ 250MG BASE",1,"VIRACEPT","NELFINAVIR MESYLATE","1",1,20779,1,"Prescription"
"1291","207795_1",207795,1,"SOLUTION/DROPS;OPHTHALMIC","0.024%",1,"VYZULTA","LATANOPROSTENE BUNOD","1",1,207795,1,"Prescription"
"1292","20780_1",20780,1,"FOR SUSPENSION;ORAL","250MG/5ML",1,"CIPRO","CIPROFLOXACIN","0",1,20780,1,"Prescription"
"1293","207802_1",207802,1,"SPRAY, METERED;NASAL","0.025MG/SPRAY",0,"FLUNISOLIDE","FLUNISOLIDE","0",1,207802,1,"Prescription"
"1294","207809_1",207809,1,"TABLET;ORAL","2MG",0,"MELPHALAN","MELPHALAN","1",1,207809,1,"Prescription"
"1295","20785_1",20785,1,"CAPSULE;ORAL","50MG",1,"THALOMID","THALIDOMIDE","0",1,20785,1,"Prescription"
"1296","20786_2",20786,2,"TABLET, EXTENDED RELEASE;ORAL","60MG;120MG",1,"ALLEGRA-D 12 HOUR ALLERGY AND CONGESTION","FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","1",2,20786,2,"Over-the-counter"
"1297","20789_1",20789,1,"CAPSULE;ORAL","100MG",1,"ZONEGRAN","ZONISAMIDE","1",1,20789,1,"Prescription"
"1298","207905_1",207905,1,"TABLET;ORAL","50MG",0,"NALTREXONE HYDROCHLORIDE","NALTREXONE HYDROCHLORIDE","0",1,207905,1,"Prescription"
"1299","207922_2",207922,2,"CAPSULE;ORAL","110MG",0,"DABIGATRAN ETEXILATE MESYLATE","DABIGATRAN ETEXILATE MESYLATE","0",4,207922,2,"None (Tentative Approval)"
"1300","207924_1",207924,1,"TABLET;ORAL","2MG",1,"OLUMIANT","BARICITINIB","1",1,207924,1,"Prescription"
"1301","207933_1",207933,1,"CAPSULE;ORAL","EQ 0.5MG BASE",0,"FINGOLIMOD HYDROCHLORIDE","FINGOLIMOD HYDROCHLORIDE","0",1,207933,1,"Prescription"
"1302","207940_1",207940,1,"CAPSULE;ORAL","EQ 0.5MG BASE",0,"FINGOLIMOD","FINGOLIMOD","0",4,207940,1,"None (Tentative Approval)"
"1303","207946_1",207946,1,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","273MG/0.875ML (273MG/0.875ML)",1,"INVEGA TRINZA","PALIPERIDONE PALMITATE","0",1,207946,1,"Prescription"
"1304","207947_1",207947,1,"TABLET;ORAL","0.2MG",1,"UPTRAVI","SELEXIPAG","0",1,207947,1,"Prescription"
"1305","207952_1",207952,1,"TABLET;ORAL","30MG",0,"LOGILIA","ULIPRISTAL ACETATE","0",1,207952,1,"Prescription"
"1306","207953_1",207953,1,"POWDER;INTRAVENOUS","1MG/VIAL",1,"YONDELIS","TRABECTEDIN","1",1,207953,1,"Prescription"
"1307","207981_1",207981,1,"TABLET;ORAL","EQ 6.14MG BASE;15MG",1,"LONSURF","TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE","0",1,207981,1,"Prescription"
"1308","207987_1",207987,1,"SOLUTION;INTRA-ARTERIAL","99% (1ML)",1,"ABLYSINOL","ALCOHOL","0",1,207987,1,"Prescription"
"1309","207997_1",207997,1,"CAPSULE;ORAL","25MG",1,"RYDAPT","MIDOSTAURIN","1",1,207997,1,"Prescription"
"1310","207999_1",207999,1,"TABLET;ORAL","5MG",1,"OCALIVA","OBETICHOLIC ACID","0",1,207999,1,"Prescription"
"1311","208010_1",208010,1,"CAPSULE, EXTENDED RELEASE;ORAL","0.03MG",1,"RAYALDEE","CALCIFEDIOL","1",1,208010,1,"Prescription"
"1312","20802_1",20802,1,"TABLET;ORAL","250MG;250MG;65MG",1,"EXCEDRIN (MIGRAINE)","ACETAMINOPHEN; ASPIRIN; CAFFEINE","1",2,20802,1,"Over-the-counter"
"1313","208030_1",208030,1,"SOLUTION;ORAL","100MG/ML",1,"FERRIPROX","DEFERIPRONE","1",1,208030,1,"Prescription"
"1314","208032_1",208032,1,"SPRAY, METERED;NASAL","0.1MG/SPRAY;6MG/SPRAY",1,"KOVANAZE","OXYMETAZOLINE HYDROCHLORIDE; TETRACAINE HYDROCHLORIDE","1",1,208032,1,"Prescription"
"1315","208036_1",208036,1,"FOR SUSPENSION;ORAL","98% (334GM/BOT)",1,"E-Z-HD","BARIUM SULFATE","1",1,208036,1,"Prescription"
"1316","208038_1",208038,1,"SOLUTION;SUBCUTANEOUS","12MG/0.6ML ",0,"METHYLNALTREXONE BROMIDE","METHYLNALTREXONE BROMIDE","0",4,208038,1,"None (Tentative Approval)"
"1317","20805_1",20805,1,"SUSPENSION/DROPS;OTIC","EQ 0.2% BASE;1%",1,"CIPRO HC","CIPROFLOXACIN HYDROCHLORIDE; HYDROCORTISONE","1",1,20805,1,"Prescription"
"1318","208051_1",208051,1,"TABLET;ORAL","EQ 40MG BASE",1,"NERLYNX","NERATINIB MALEATE","1",1,208051,1,"Prescription"
"1319","208054_1",208054,1,"SOLUTION;INTRAVENOUS","9-221mCi/ML",1,"AXUMIN","FLUCICLOVINE F-18","1",1,208054,1,"Prescription"
"1320","208065_1",208065,1,"TABLET;ORAL","EQ 40MG BASE",1,"TAGRISSO","OSIMERTINIB MESYLATE","0",1,208065,1,"Prescription"
"1321","208073_1",208073,1,"SOLUTION/DROPS;OPHTHALMIC","5%",1,"XIIDRA","LIFITEGRAST","1",1,208073,1,"Prescription"
"1322","208078_1",208078,1,"TABLET;ORAL","EQ 10MG BASE",1,"FIRDAPSE","AMIFAMPRIDINE PHOSPHATE","1",1,208078,1,"Prescription"
"1323","208081_1",208081,1,"GEL;TOPICAL","10%",1,"AMELUZ","AMINOLEVULINIC ACID HYDROCHLORIDE","1",1,208081,1,"Prescription"
"1324","208082_1",208082,1,"TABLET;ORAL","6MG",1,"AUSTEDO","DEUTETRABENAZINE","0",1,208082,1,"Prescription"
"1325","208086_1",208086,1,"INJECTABLE;INJECTION","1MG/VIAL",0,"GLUCAGON","GLUCAGON","0",1,208086,1,"Prescription"
"1326","208090_1",208090,1,"CAPSULE, EXTENDED RELEASE;ORAL","9MG",1,"XTAMPZA ER","OXYCODONE","0",1,208090,1,"Prescription"
"1327","208094_1",208094,1,"TABLET;ORAL","200MG",0,"ALBENDAZOLE","ALBENDAZOLE","0",1,208094,1,"Prescription"
"1328","208096_1",208096,1,"TABLET;ORAL","100MG",0,"AMANTADINE HYDROCHLORIDE","AMANTADINE HYDROCHLORIDE","0",1,208096,1,"Prescription"
"1329","208097_1",208097,1,"TABLET;ORAL","75MG",0,"NORETHINDRONE ACETATE; ETHINYL ESTRADIOL; ETHINYL ESTRADIOL; FERROUS FUMARATE","NORETHINDRONE ACETATE;ETHINYL ESTRADIOL;ETHINYL ESTRADIOL;FERROUS FUMARATE","",4,208097,1,"None (Tentative Approval)"
"1330","208100_1",208100,1,"SOLUTION;TOPICAL","2%",0,"ERYTHROMYCIN","ERYTHROMYCIN","0",1,208100,1,"Prescription"
"1331","208114_1",208114,1,"SOLUTION;INTRAVENOUS","200MG/2.5ML (80MG/ML)",1,"DEFITELIO","DEFIBROTIDE SODIUM","1",1,208114,1,"Prescription"
"1332","208127_1",208127,1,"CAPSULE;ORAL","EQ 25MG BASE",0,"TRIMIPRAMINE MALEATE","TRIMIPRAMINE MALEATE","0",1,208127,1,"Prescription"
"1333","208135_1",208135,1,"SOLUTION;OPHTHALMIC","0.5%",1,"TETRACAINE HYDROCHLORIDE","TETRACAINE HYDROCHLORIDE","1",1,208135,1,"Prescription"
"1334","208147_1",208147,1,"SUSPENSION, EXTENDED RELEASE;ORAL","2MG/ML;EQ 0.5MG BASE/ML",1,"DYANAVEL XR","AMPHETAMINE; AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE","1",1,208147,1,"Prescription"
"1335","208159_1",208159,1,"GRANULE;ORAL","10GM/PACKET",1,"VISTOGARD","URIDINE TRIACETATE","1",1,208159,1,"Prescription"
"1336","208171_3",208171,3,"SOLUTION;INTRAVENOUS","1GM/10ML (100MG/ML)",1,"MONOFERRIC","FERRIC DERISOMALTOSE","1",1,208171,3,"Prescription"
"1337","208180_1",208180,1,"TABLET;ORAL","500MCG",0,"ROFLUMILAST","ROFLUMILAST","0",1,208180,1,"Prescription"
"1338","208183_1",208183,1,"LOTION;TOPICAL","0.05%",1,"ULTRAVATE","HALOBETASOL PROPIONATE","1",1,208183,1,"Prescription"
"1339","208200_1",208200,1,"TABLET;ORAL","10MG",0,"VILAZODONE HYDROCHLORIDE","VILAZODONE HYDROCHLORIDE","0",1,208200,1,"Prescription"
"1340","208215_1",208215,1,"TABLET;ORAL","200MG;EQ 25MG BASE",1,"DESCOVY","EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","1",1,208215,1,"Prescription"
"1341","208242_1",208242,1,"INJECTABLE;INJECTION","15MG/VIAL",0,"THIOTEPA","THIOTEPA","0",1,208242,1,"Prescription"
"1342","208251_1",208251,1,"SOLUTION/DROPS;OTIC","EQ 0.3% BASE;0.025%",1,"OTOVEL","CIPROFLOXACIN HYDROCHLORIDE; FLUOCINOLONE ACETONIDE","1",1,208251,1,"Prescription"
"1343","208252_1",208252,1,"TABLET;ORAL","5MG",0,"AMBRISENTAN","AMBRISENTAN","0",1,208252,1,"Prescription"
"1344","208254_1",208254,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.02% BASE",1,"RHOPRESSA","NETARSUDIL MESYLATE","1",1,208254,1,"Prescription"
"1345","208255_1",208255,1,"TABLET;ORAL","400MG;300MG;300MG",1,"SYMFI LO","EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE","1",1,208255,1,"Prescription"
"1346","208259_1",208259,1,"SOLUTION/DROPS;OPHTHALMIC","0.005%;EQ 0.02% BASE",1,"ROCKLATAN","LATANOPROST; NETARSUDIL DIMESYLATE","1",1,208259,1,"Prescription"
"1347","208261_1",208261,1,"TABLET;ORAL","50MG;100MG",1,"ZEPATIER","ELBASVIR; GRAZOPREVIR","1",1,208261,1,"Prescription"
"1348","208288_1",208288,1,"SOLUTION;TOPICAL","2%;70%",1,"SOLUPREP","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","1",2,208288,1,"Over-the-counter"
"1349","208289_1",208289,1,"SOLUTION;INTRAVENOUS","50MG/ML (50MG/ML)",1,"AKOVAZ","EPHEDRINE SULFATE","1",1,208289,1,"Prescription"
"1350","208294_1",208294,1,"AEROSOL, METERED;INHALATION","0.0048MG/INH;0.0090MG/INH",1,"BEVESPI AEROSPHERE","FORMOTEROL FUMARATE; GLYCOPYRROLATE","1",1,208294,1,"Prescription"
"1351","208295_1",208295,1,"CAPSULE;ORAL","12MG",0,"ALVIMOPAN","ALVIMOPAN","0",1,208295,1,"Prescription"
"1352","208317_1",208317,1,"INJECTABLE;SUBCUTANEOUS","EQ 30MG BASE/3ML (EQ 10MG BASE/ML)",0,"ICATIBANT ACETATE","ICATIBANT ACETATE","0",1,208317,1,"Prescription"
