"ingredients","concept_codes","concept_ids","latest_xml_id","latest_zip_id",
"irbesartan","83818","1347384","daf8fd08-9d7c-66df-e053-2a95a90a19a5","20220325_f63cdc46-9085-4801-8838-325b5d93f916"
"irinotecan","51499","1367268","54edb26e-5716-7c16-d55c-f02e78162346","20220331_b26e5d27-dba5-7538-9e7b-48b358998cbb"
"iron sucrose","24909","1395773","0397137f-282f-44f7-95ad-34bb90938fef","20211216_626dc9e5-c6b4-4f9c-9bf4-774fd3ae619a"
"iron-dextran complex","5992","1381661","6852d77f-33ef-4412-95d6-fcad38130ce8","20220112_99bf34be-cb8a-46d1-9637-5544dc2da287"
"isatuximab","2282018","37498969","85b4dd9b-6a82-4a77-942c-437e490b945c","20210402_a0473462-6f9d-4eca-a5bf-8620aea68e8a"
"isavuconazonium","1608322","46221284","034e698e-c634-4372-9a9a-89ca83dc0a80","20220302_8f7f73b8-586a-4df0-935f-fecd4696c16c"
"isocarboxazid","6011","781705","aef49b6c-9538-4a51-8495-fa84a49c67c2","20220129_ac387aa0-3f04-4865-a913-db6ed6f4fdc5"
"isoflurane","6026","782043","d76a775f-32aa-67d3-e053-2a95a90adfd5","20220226_dfb26527-c5ab-44d0-9236-24b1600e0db4"
"isoniazid","6038","1782521","db73822d-6c12-35ee-e053-2a95a90ab7a8","20220331_0c415ff1-e8a9-4c06-aea6-e6d61ab48910"
"isoproterenol","6054","1183554","db8b3f71-7b3d-4ccd-90e8-c55fd096cc8a","20220402_f80ce132-1570-43bf-b4a6-0ffbdea5d218"
"isosorbide","6057","1383815","ff4401ba-14a6-42c0-b02b-23cde627feb8","20220401_63dc518f-4f86-4820-98c2-5de8aed09a4b"
"isosorbide dinitrate","6058","1383925","db5d5c54-7b7c-3b8a-e053-2a95a90ac8c1","20220330_7c2f7941-9dc5-49bc-8b1b-e959423b42ec"
"isotretinoin","6064","984232","b52713c6-d6e0-4ecb-b36a-15099d25323b","20220211_a31fd109-d0fd-4ab9-ba98-a3d64333c18d"
"isoxsuprine","6066","1384360","7b894aa8-9fb0-49c7-b411-1467cdc50777","20211028_6baec489-724b-4184-9529-7b9ca3573025"
"isradipine","33910","1326012","d5ddc7ca-fc7b-c72c-e053-2a95a90a54e7","20220119_ac51d3e3-ed76-e033-e1d6-1ffbd14d94c2"
"istradefylline","2199015","37496558","3ddd489d-750a-4140-b2e2-de649564ed42","20201104_a7d008cb-b273-4049-a5d2-9c6902910d58"
"Italian rye grass pollen extract, Canadian bluegrass pollen extract, cultivated rye grass pollen extract, corn pollen extract, cultivated oat pollen extract, Johnson grass pollen extract, grama grass pollen extract, smooth brome pollen extract, salt grass pollen extract, quackgrass pollen extract, western wheatgrass pollen extract, bahia grass pollen extract, canary grass pollen extract, wheat pollen extract, annual bluegrass pollen extract, giant wild rye pollen extract","1014340, 1014731, 1014774, 852015, 852114, 852136, 852197, 852217, 852329, 852343, 852659, 852673, 852697, 867361, 898404, 900148","40228445, 40227802, 40228147, 40161610, 40161642, 40161256, 40161726, 40162259, 40162204, 40161857, 40162104, 40161077, 40161676, 40167666, 40171977, 40172287","5efa434d-c520-47eb-8524-f97ccebad6fc","20091218_f826609e-90d3-43e4-a125-ce397fce965f"
"itraconazole","28031","1703653","aeced30a-239a-4300-9369-3bad7d086aac","20220326_b1274d78-1096-4ae3-8299-a2e94eaa0ea5"
"ivabradine","1649480","46234437","79dcd984-6517-429d-8779-fa026c3342db","20220222_92018a65-38f6-45f7-91d4-a34921b81d0d"
"ivacaftor","1243041","42709323","b45bc719-7da0-4672-b06e-3954225379c1","20201222_0ab0c9f8-3eee-4e0f-9f3f-c1e16aaffe25"
"ivacaftor, lumacaftor","1243041, 1655922","42709323, 46275580","d38d4f7c-c095-459f-bbab-a3bdcca9b950","20200520_3fc1c40e-cfac-47a1-9e1a-61ead3570600"
"ivacaftor, tezacaftor","1243041, 1999382","42709323, 963950","f2643ac9-db62-4645-a0d4-813107bab475","20210813_302ae804-37db-44fd-ac2f-3dbdeda9aa4b"
"ivacaftor, tezacaftor, elexacaftor","1243041, 1999382, 2256951","42709323, 963950, 37497446","12edff26-ed48-49e6-b1b8-887447e6eac3","20211013_f354423a-85c2-41c3-a9db-0f3aee135d8d"
"ivermectin","6069","1784444","16d5f0df-373f-4588-b754-107e72beb5c4","20220330_681888c9-af79-4b7d-ae80-c3f4f6f1effd"
"ivosidenib","2049873","1560123","50a8eef8-9d1b-4bcb-8587-773f560a39d4","20220208_65d254c0-67ad-42c4-b972-ad463b755b2d"
"ixazomib","1723735","35606214","8364c076-dd46-4802-b71f-461db77f707a","20220129_038f2461-834b-4488-9ebd-863c83eef5a7"
"ixekizumab","1745099","35603563","8ddfcec2-6a11-471d-92da-ea6a7365373f","20220107_ac96658a-d7dc-4c7c-8928-2adcdf4318b2"
"jack pine pollen extract, redwood pollen extract, southern bayberry pollen extract","1014690, 1014707, 867260","40228279, 40228820, 40167729","bffa4c39-d658-4a1c-b00a-3f0c411fa524","20091215_3b904f52-6163-4095-a456-11b3018b227a"
"ketamine","6130","785649","e7e68471-6ca2-4e20-900b-80f3ca538e11","20220218_14e8f864-8b8a-4e7e-8439-e510d3107063"
"ketoconazole","6135","985708","da727156-1daf-5694-e053-2a95a90acbd0","20220318_aae6c08a-8610-b833-e053-2a95a90a3e6b"
"ketoconazole, miconazole","6135, 6932","985708, 907879","c831548d-64db-7872-e053-2995a90a8dab","20210729_9367e7df-b40a-4968-e053-2995a90ae8ac"
"ketoprofen","6142","1185922","d4f5a01c-713f-16a4-e053-2995a90a25cb","20220114_d0f47ab6-29ff-df07-e053-2a95a90a2b51"
"ketorolac","35827","1136980","dbd6cf46-3683-5c5d-e053-2a95a90ac9ed","20220405_add10ccd-c205-4512-9619-253290fa1152"
"ketorolac, isopropyl alcohol","35827, 797541","1136980, 19028106","04a4b572-d427-4e18-bd80-5b56a99631a2","20220302_a350fda1-c9bb-4b7a-8fad-a19bd14cd854"
"ketorolac, lidocaine, isopropyl alcohol","35827, 6387, 797541","1136980, 989878, 19028106","ad05f182-8be9-4012-999d-f1f73f5df50d","20220302_fad54f13-52a6-4c4b-9120-46bfffe2808e"
"ketorolac, lidocaine, isopropyl alcohol, povidone-iodine","35827, 6387, 797541, 8611","1136980, 989878, 19028106, 1750087","ccbb2dd4-9cf6-55ac-e053-2a95a90aecec","20210927_ee0d396c-5caa-4a1a-9865-1a742d9d8d68"
"ketorolac, phenylephrine","35827, 8163","1136980, 1135766","ac86fe7c-f008-4d9d-ac5d-bc8b23972cdd","20180828_21470688-4e81-4ea5-ac38-f72e10552e7e"
"Khuskia oryzae allergenic extract","892338","40169661","27ad9add-410a-42cc-b48c-b1e3a043aacf","20100107_987bf864-f957-4926-9780-7d234477b4c1"
"labetalol","6185","1386957","9c79527a-b5aa-4f81-9bfc-b557286ce1cc","20220325_73019282-de39-4592-81e1-e150c6d77a30"
"lacosamide","623400","19087394","db118092-2008-7a55-e053-2a95a90a7b2c","20220326_f4ffa3ad-1278-4772-9ef8-ed6fdaa47605"
"lactate","114202","19011035","dbd9b58b-01d7-2d81-e053-2995a90a64ea","20220405_b42f990e-854f-4122-9444-ecb9e09777c5"
"lactate, calcium chloride, glucose, magnesium chloride, sodium chloride","114202, 1901, 4850, 6579, 9863","19011035, 19036781, 1560524, 19092849, 967823","ad89abc1-09ea-4b63-8095-e44408ee2615","20211231_aa268d3f-7389-4f25-801f-5d4825495f08"
"lactate, calcium chloride, glucose, potassium chloride, sodium chloride","114202, 1901, 4850, 8591, 9863","19011035, 19036781, 1560524, 19049105, 967823","0a55e002-e625-4b5d-865c-e6ad5c464c21","20211222_6acc9f96-7088-45a7-b48f-1a861e3467ab"
"lactate, calcium chloride, potassium chloride, sodium chloride","114202, 1901, 8591, 9863","19011035, 19036781, 19049105, 967823","a36c39f0-1db8-4a61-bb04-e8fd745666e8","20211218_5215ec33-8cfe-4885-ae92-e6a12100bd27"
"lactate, calcium chloride, sodium acetate, magnesium chloride, potassium chloride, sodium chloride","114202, 1901, 56443, 6579, 8591, 9863","19011035, 19036781, 19077884, 19092849, 19049105, 967823","1f32c7ce-8ec1-43d1-8e24-e7d486194938","20060718_1f32c7ce-8ec1-43d1-8e24-e7d486194938"
"lactate, citric acid, potassium bitartrate","114202, 21183, 223779","19011035, 950435, 19086788","98862f93-3711-4b95-b523-7723e3114208","20220216_173ff411-7227-47b0-94dc-844e1ebaf14e"
"lactate, halobetasol","114202, 41208","19011035, 949759","94656dc4-95ad-4d89-9acd-f7a15854127e","20130103_21e4e0c0-18c7-480a-af4e-7b553fe8b68c"
"lactate, icodextrin, calcium chloride, magnesium chloride, sodium chloride","114202, 140480, 1901, 6579, 9863","19011035, 19011437, 19036781, 19092849, 967823","465ca7fb-733b-4518-850d-3c6fe0f9df5d","20210623_d5b85158-b0d6-4855-9d07-8d1b3ad9ab71"
"lactate, potassium phosphate, glucose, magnesium chloride, potassium chloride, sodium chloride","114202, 34322, 4850, 6579, 8591, 9863","19011035, 19027362, 1560524, 19092849, 19049105, 967823","6bd804d0-981a-4645-b0df-365f74e9e105","20210908_b283a454-0c20-4fbf-92d3-dae1f3cd3cad"
"lactate, sodium phosphate, monobasic, potassium phosphate, glucose, magnesium chloride, potassium chloride","114202, 235496, 34322, 4850, 6579, 8591","19011035, 990499, 19027362, 1560524, 19092849, 19049105","141f724f-c654-4793-998c-2d1e18e74e25","20210714_1b457b1d-0e80-4578-ba6f-dedf513fc962"
"lactitol","28395","19071236","ca67675f-aa83-7d32-e053-2995a90a490f","20210826_579ef0af-4aaf-49b2-a5e4-fa6ea1e22cb6"
"lactulose","6218","987245","e181a271-baa0-4998-a043-ba988f0917d1","20220312_ff6b4568-1383-46b6-a1c6-385fc31fb210"
"lamivudine","68244","1704183","a3439850-6975-22b0-c4d0-14136ff5775c","20220226_87095352-c088-74b1-7be0-d3e293a90611"
"lamotrigine","28439","705103","dbd800c5-1b36-7aa7-e053-2a95a90aad7f","20220405_dc6e6735-d49a-44d8-936d-7c33437bc59e"
"lanadelumab","2055641","35200405","b9f42ab3-57b5-4789-a4d9-ac1e11cb120d","20220219_15f99d8c-efe7-4f7d-aa20-0d0f1e30c6e8"
"lanreotide","68092","1503501","3b76bee0-aeac-4086-801b-e5b6acfdac6c","20211224_11da176a-99bc-4ada-8b3f-6bd2b37a6313"
"lansoprazole","17128","929887","dab4135b-99b4-bb07-e053-2a95a90aae5d","20220328_afcc0f14-8b00-41ac-8e62-4094a15b959c"
"lansoprazole, clarithromycin, amoxicillin","17128, 21212, 723","929887, 1750500, 1713332","f47e9091-ddb1-48d3-95f9-92d0c6e0327a","20210717_62f096ec-8684-4c8c-a4c5-eb7c22f559c1"
"lanthanum carbonate","234416","990028","8d2a12ef-af8c-4c8f-ae02-0d89f420fb24","20220208_1d5ff930-1189-4e96-bdfb-9fd9c2c83d1b"
"lapatinib","480167","1359548","403d8bb4-6bd6-4f1e-9c10-5bff1192edba","20220331_eee37f88-ec6a-4c30-b8aa-e2c71f93088c"
"laronidase","392509","1543229","8a5e9c9e-8434-400d-8a9f-b5990052f5c2","20191219_a80ac249-cae4-41f3-88bb-344088b20e60"
"larotrectinib","2105628","1355705","b3f2e2bc-1b73-472f-922e-7468fb802b05","20220120_0c8ca614-58b2-4aa4-83d3-0387a8f782fd"
"lasmiditan","2256930","37497426","a45d8954-9ad0-46bf-9e42-96436a41b14e","20220311_aea3358c-ff41-4490-9e6d-c7bf7b3de13f"
"latanoprost","43611","954688","de42aeb6-2dbb-4e38-8914-629c9f6005ce","20220212_1fba56a6-c8dc-4f34-b05d-efdea75d2fea"
"latanoprostene bunod","1988390","792899","06204573-97d3-4253-8685-87273ea08d58","20191106_60ce7900-a677-4fc2-88d0-1603baa9dbd4"
"lefamulin","2198944","37496518","5b6f16e1-384a-469f-91fe-9586625fce50","20211015_101db63d-2fe2-48df-8506-1382d6dcd4a3"
"leflunomide","27169","1101898","b2b79cb2-25c6-4c80-bd98-1eace628251a","20220125_eb85de02-2964-453b-978a-26451cd1c97a"
"lemborexant","2272403","37498491","b7300c27-41d8-4700-aac0-a7a3d6f1132f","20220319_7074cb65-77b3-45d2-8e8d-da8dc0f70bfd"
"lenalidomide","342369","19026972","acb4b3c0-4bc9-4c7a-9d2e-58a7954bba86","20220309_5fa97bf5-28a2-48f1-8955-f56012d296be"
"lenvatinib","1603296","46221433","109ebffa-88a7-49cc-82cb-7faf23d39f8c","20220108_f4bedd21-efde-44c6-9d9c-b48b78d7ed1e"
"letermovir","1988648","792929","16d8b4cb-20a8-4eff-b2a0-f0af23f22848","20210220_1b49df80-be4f-47e0-a0b7-123f3e69395b"
"letrozole","72965","1315946","df8747c3-d774-467b-a861-6430ac1d568a","20220305_8ebda73d-82a3-4b17-8a81-a1f258003d32"
"leucovorin","6313","1388796","349c3831-62bc-4f66-9c19-5185520af6c6","20220402_46d12bd0-ec7d-4e2c-aeed-b8aa88e6dc5c"
"leuprolide","42375","1351541","c0a1e558-11d0-4114-9d8b-4c5b1686c6d8","20220314_dfb6e01c-f138-471d-bf5b-2be38247e3f0"
"leuprolide, isopropyl alcohol","42375, 797541","1351541, 19028106","9d900603-b4cf-4445-b477-4e0a3ea7a8a4","20211012_19afe51a-3b2d-4286-ad32-992a34bba648"
"leuprolide, lidocaine","42375, 6387","1351541, 989878","82c5998f-2253-4880-9be5-feaba553d5d1","20071010_82c5998f-2253-4880-9be5-feaba553d5d1"
"leuprolide, norethindrone","42375, 7514","1351541, 1521369","7c0c2326-7ff7-41b2-a441-5b8b6a7a89fe","20211007_f6709069-6a58-625b-d090-53a2c5cc6f3b"
"leuprolide, norethindrone, isopropyl alcohol","42375, 7514, 797541","1351541, 1521369, 19028106","303366b1-a979-4be1-9f40-1331e9d71b3d","20211112_77addaa2-4d81-c2d0-2efd-7280aa4a8ccf"
"levalbuterol","237159","1192218","1d4b8d31-acf9-4345-9794-ee040fd63231","20220208_7e2644e6-36c5-4988-8e52-bec90e2cd2f0"
"levamlodipine","2376944","1146278","d3ae6eb7-8c36-1c0f-e053-2a95a90aa4a6","20211222_f389d4dd-82fd-43a3-8fc4-d8d7a3706fd4"
"levetiracetam","114477","711584","db60df21-bc16-1c9e-e053-2995a90aae78","20220331_0bb351e6-b892-4d8c-b2dd-9ba4a4771090"
"levobunolol","1813","932815","a9d5ef7e-a6be-4997-b978-dd6ecf11062a","20210915_1a32c0e8-7d10-447e-a7c4-252c98b629bd"
"levocabastine","28627","907553","420B3F66-87F0-47D8-947C-541E84EB594A","20060814_420B3F66-87F0-47D8-947C-541E84EB594A"
"levocarnitine","42955","1553610","7c801262-f848-4a1a-9e7b-ed5e25e751f6","20220315_3563c2f5-9814-4d55-8d90-bd7d6dcff36b"
"levocetirizine","356887","1136422","7e56c9c2-6e34-4775-bb35-4a70f6189783","20220402_1ceff0e6-1e66-4494-b986-1bd23eb6813e"
"levodopa","6375","789578","d7ff5d1c-e696-dfd7-e053-2a95a90aa7f7","20220216_a906f8e1-6e1c-480a-8276-c01bc65dd3be"
"levofloxacin","82122","1742253","dabedb15-5b56-3853-e053-2995a90aa44e","20220325_dabedb15-5b55-3853-e053-2995a90aa44e"
"levoleucovorin","877015","40168303","0ef61868-c3cc-b759-5283-7413c6861786","20211224_98872c0b-17d3-f5fe-b9a1-e8e7c8cb196a"
"levomilnacipran","1433212","43560354","4edbf1f8-ca28-43a7-9257-0951af75ec53","20220301_f371258d-91b3-4b6a-ac99-434a1964c3af"
"levonordefrin, mepivacaine","132889, 6759","19015395, 702774","49286564-42b5-461b-9671-35ac106165ce","20220211_ec38d293-cf9d-4282-8885-d025c55b13b9"
"levonorgestrel","6373","1589505","054f9706-94d2-4ea3-8e32-7185457f5c63","20211201_0518a86b-af59-455e-b834-04fa8b20a637"
"levorphanol","6378","1189766","d7587868-561c-4e04-b02c-36a4b653a762","20220216_d7587868-561c-4e04-b02c-36a4b653a762"
"levothyroxine","10582","1501700","329b6eb2-4fa3-41f6-a6ff-96d94b7a65bf","20220329_329b6eb2-4fa3-41f6-a6ff-96d94b7a65bf"
"lidocaine","6387","989878","ffb2d794-2c88-48a2-beff-d01b6fcea51f","20220326_ffb2d794-2c88-48a2-beff-d01b6fcea51f"
"lidocaine, isopropyl alcohol","6387, 797541","989878, 19028106","09438de7-c42a-4581-a019-9e67f83187b3","20220302_a76e1cee-f89e-481e-adcc-0a4e3414a8be"
"lidocaine, menthol","6387, 6750","989878, 901656","a5e33f84-9419-44a5-af46-6baa677c8253","20220308_3de6bb95-3673-45c4-bf11-90ec858c37d9"
"lidocaine, methylprednisolone, isopropyl alcohol","6387, 6902, 797541","989878, 1506270, 19028106","d984b3ea-2eae-17c7-e053-2995a90a57cc","20220306_5f2768d1-90c4-4d73-902d-fc7a947da7a5"
"lidocaine, methylprednisolone, isopropyl alcohol, povidone-iodine","6387, 6902, 797541, 8611","989878, 1506270, 19028106, 1750087","d975e5f0-c594-47d9-e053-2995a90aec1f","20220306_4879f990-e879-47e1-99bc-b4bfcb32bcff"
"lidocaine, prilocaine","6387, 8686","989878, 951279","5b8400d5-983d-413f-8c8a-d98b6124114d","20220315_9378d186-5b25-49bc-8563-a659fa1194c2"
"lifitegrast","1801820","40220740","2648ebbb-5b5e-4497-adc2-db90088ba884","20211007_ac09d19a-e321-4556-8a5c-66bd27cb6533"
"linaclotide","1307404","42900505","7d12c89f-0ea6-4a9b-bb75-99774445955d","20210908_09beda19-56d6-4a56-afdc-9a77b70b2ef3"
"linagliptin","1100699","40239216","d670cd96-75c6-4cbc-a2c1-93edac9fd962","20220302_dfe327e8-f6ab-41e5-bdef-d520118cd83a"
"linagliptin, empagliflozin","1100699, 1545653","40239216, 45774751","5953d7a5-7643-4e28-b8dd-ecec77fce0fe","20220324_ddbab689-f76c-488c-9613-4168d41dd730"
"linagliptin, empagliflozin, metformin","1100699, 1545653, 6809","40239216, 45774751, 1503297","f5a908ef-1972-4496-b6c0-2dedc7a786d2","20210623_71873567-9594-452a-bb92-34a129adecac"
"linagliptin, metformin","1100699, 6809","40239216, 1503297","5a9c76e9-b479-4ea9-a29b-8eae9d5cfe47","20211014_3d02a4d4-d312-80b4-05c4-691b8f0aa7aa"
"lincomycin","6398","1790692","d10ec106-aae3-6634-e053-2995a90a6431","20220201_20c0e8af-a78f-47f8-ace4-06b80def7003"
"lindane","1388","916751","6ca03121-cb44-4bfd-b444-4a05343b83ce","20201231_13ddf5e6-ac0e-41e6-b95d-d5bdd6b26fcd"
"linezolid","190376","1736887","f731c6c8-bd7a-42d8-bfe4-85f79b65d1ac","20220322_c401f1a8-cc37-461b-bfef-f2e156629bf8"
"liothyronine","10814","1505346","e56d913c-6191-4666-8383-a1abac1542d1","20220317_7efdd16d-37e6-4dc8-a6c5-5b42c4813379"
"lipase, amylase, protease","6406, 743, 8031","990760, 919204, 931973","d56f5fad-8719-5db1-e053-2a95a90a4cd0","20220114_e8f5d2fe-728d-42af-99a6-83dddc6539c5"
"liraglutide","475968","40170911","dade58f4-0941-498f-87bc-0fa4725ed9a9","20220111_3946d389-0926-4f77-a708-0acb8153b143"
"lisdexamfetamine","700810","709567","c866f583-3021-403d-81a1-2ab757bf28cc","20220311_704e4378-ca83-445c-8b45-3cfa51c1ecad"
"lisinopril","29046","1308216","db5df505-a76e-1cc5-e053-2995a90aa946","20220401_50ae0dfe-d961-4bc0-9898-71f69f9a5403"
"lisinopril, hydrochlorothiazide","29046, 5487","1308216, 974166","4b74a63c-abdd-4906-883e-0eb567b245c9","20220331_0c10b2c5-ca18-4212-9832-b32bf6b747d4"
"lithium carbonate","42351","751246","84eb428b-05c9-4585-83ba-85e800b5b424","20220329_074e3c3b-3a36-4c66-b0a7-e19f9aac8548"
"lithium carbonate, lithium citrate","42351, 52105","751246, 767410","5975b89d-ea10-48d7-8de8-5d38dff2c0bd","20210818_7dc9c6d2-6d9a-49e4-a8ab-437b0ed5f84e"
"lithium citrate","52105","767410","6ad1ae07-1d53-486b-a7a2-daba3f772164","20191206_1a04cc23-61fa-455b-9718-2cdcf54036e0"
"liver extract","6459","19091701","9eede347-6a07-6efd-e053-2995a90a9d8d","20200220_06af24a7-5779-4ef9-a066-b78b52898457"
"lixisenatide","1440051","44506754","46bfa5a6-3b18-46da-95d0-0a7ac6983cb1","20210817_1727cc16-4f86-4f13-b8b5-804d4984fa8c"
"lixisenatide, insulin glargine","1440051, 274783","44506754, 1502905","eb270950-c470-4232-88ae-a29772ee8859","20210807_4bba538b-cf7c-4310-ae8f-cb711ed21bcc"
"lodoxamide","52151","967496","2b28bbd9-bbcd-4ebb-a0a0-aa645d3e7136","20211003_1b97597f-f2e7-4574-81a8-f35b769c957a"
"lofexidine","28863","19007803","e6a8216a-f186-433b-9edc-d0857b2ac432","20220309_b748f308-ba71-4fd9-84ec-ec7e0f210885"
"lomefloxacin","28872","1707800","173018F5-FD76-4480-90F8-4B7EFE328444","20060725_173018F5-FD76-4480-90F8-4B7EFE328444"
"lomitapide","1364479","43013119","3eb234ce-0275-40fa-86dd-2f98eaf88c15","20211203_e4c45bb5-15f4-437e-ab98-a649b3676d14"
"lomustine","6466","1391846","b3c83a08-ebee-d9cc-e053-2a95a90a3d79","20201112_7f77526b-4c40-409c-82ea-d0f934d89cc2"
"lonafarnib","2467553","37003374","a747db60-6b1d-11eb-8572-0800200c9a66","20210212_956a142f-35d6-4fe3-8aef-7e4878d275ed"
"loperamide","6468","991876","bdc33c76-c301-4772-9c97-c654acd538c1","20220331_72a7ae47-cdf3-4949-b9f8-f29b153f787f"
"lopinavir, ritonavir","195088, 85762","1738170, 1748921","a7072c60-6dbf-4125-95e7-497c05a9e6a6","20220325_a7072c60-6dbf-4125-95e7-497c05a9e6a6"
"loratadine","28889","1107830","cd21751e-e62f-40f3-a254-f2db7cf9c101","20220216_cd21751e-e62f-40f3-a254-f2db7cf9c101"
"lorazepam","6470","791967","db635a13-5983-f379-e053-2995a90aaff6","20220330_db63568b-54b5-1abf-e053-2a95a90ac4a7"
"lorcaserin","1300701","42873635","56a5ecbb-948c-4dda-b6ce-6b0086f2e293","20210501_7cbbb12f-760d-487d-b789-ae2d52a3e01f"
"lorlatinib","2103164","35201733","6eabc444-932f-496c-b7b4-574634008418","20210325_2b34d62d-e02a-4af3-bc0d-1571dd4ee76d"
"losartan","52175","1367500","dbd98acc-26f0-906a-e053-2995a90a0bc2","20220405_4c2347db-79a3-4279-87f8-9fa91e6d00e3"
"losartan, hydrochlorothiazide","52175, 5487","1367500, 974166","dbd94079-ffe8-5fc3-e053-2995a90a518e","20220405_bbd3ab1d-0b54-4051-9fb6-a3fc0ef3d4a5"
"loteprednol etabonate","52177","967562","9e3230b5-521e-4426-bdcd-6fb8c38a197f","20220316_66977c58-1e0c-4add-8ff1-c90050dbcd10"
"lovastatin","6472","1592085","dac13313-ecb9-5d37-e053-2995a90a7dac","20220322_15ca7e87-e640-4788-b3d5-a15a0e3aa034"
"lovastatin, niacin","6472, 7393","1592085, 1517824","0b937ee5-f2c3-48a9-87d2-f0689ff39043","20121008_dbdee4c0-86fa-4857-b536-79bf9ebb911a"
"loxapine","6475","792263","ce40e322-def1-9280-e053-2995a90a42fe","20211014_74ac619f-216b-4a79-b23a-158f4e44d25d"
"lubiprostone","623033","987366","46db0194-b960-401e-a885-ccb545b72f51","20220310_333acede-5075-464f-9418-4b22d43eef3c"
"luliconazole","1482680","44507693","e52ec481-1114-4f09-9be0-311e5eb52fa1","20200607_a7016010-ce43-4c09-8d21-aeb697ffed31"
"lumasiran","2467140","37003331","d2317c76-c149-532a-e053-2995a90a56d0","20211203_16985a31-f5e4-4557-9266-fc78d4bc5055"
"Lumateperone","2275602","37498659","e7821d60-acab-4b60-a05b-098a7a2ea3a9","20220402_db730b06-6351-47fd-8183-e61e61bbead5"
"lurasidone","1040028","40230761","ca77407f-531d-287b-e053-2a95a90a5911","20210827_9cb5e275-1029-407a-8c93-ec5cde2d323b"
"lurbinectedin","2374729","1146139","1e1e35c2-2a71-4750-afda-ff4e37ead0c0","20211003_632bb50c-3bcb-4c85-9056-fc33410550ae"
"luspatercept","2262544","37497705","96cc1acb-f3ca-48c5-bd34-25dbd46f6bf6","20211113_82f4d266-3f52-41eb-86ba-0abf3cf468e8"
"lusutrombopag","2054984","35200302","b520c88c-9064-4ffe-b33c-81fdfe795cad","20201031_f9fd0cfd-717d-4a87-99bc-de7b38807e55"
"lutetium","1534772","44816340","0ba40472-2309-43f4-b7d9-f8b1bcfcab09","20210626_72d1a024-00b7-418a-b36e-b2cb48f2ab55"
"lymphocyte immune globulin, anti-thymocyte globulin","1011","19136207","3e3b7975-cabd-4b6a-971a-15ca2fc7bb9e","20200416_bbd8ab99-552e-4b81-aca4-6b0c7af8b9ae"
"macitentan","1442132","44507580","7e422256-207c-4f3b-b5e0-8e94c33b1ecc","20211103_1e484a50-55db-4b85-8c57-6cd1b0353abd"
"mafenide","6572","992716","d438761b-33e1-5f3f-e053-2a95a90aa7e6","20211229_9972db4c-703f-4cbc-915c-ec993bff6fb9"
"magnesium acetate, glucose, potassium acetate, sodium chloride","314718, 4850, 54987, 9863","19013986, 1560524, 19076414, 967823","019a16e8-07c8-4dd3-a5ad-9101c9ea54a2","20211030_aba60c84-94d9-46d0-bdbb-25e0c4e8cc41"
"magnesium chloride","6579","19092849","46f389a6-b16b-44af-b468-973805cc3c49","20211028_2105d1c1-54ef-4d1a-a63c-b1619e8b50db"
"magnesium sulfate","6585","19093848","1d032211-e3cd-4fc6-9fd0-921d67c258e9","20220318_ea05b8f9-6e11-45c3-824a-4a78818019df"
"manganese chloride","29261","19008893","9e9d8d84-ab7a-41d0-b69b-bdb6208f4397","20210414_6e979070-5035-4076-e09c-b52466be3c68"
"manganese sulfate","29268","19008897","4022027e-31f8-452c-8f4a-b8d47b37e86d","20191209_9298b254-4311-46cd-9244-8651dd87417e"
