"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","fda_approval"
"341","paclitaxel","HA1E","trt_cp","down",-0.364563214541065,2.76342284777992e-05,0.000124761495428982,-1.03577849956618,-54.9754573850959,2241,-1.00293973618305,100,31,"TLR4","Tubulin inhibitor",4666,"tubulin polymerization inhibitor","BCL2, MAP2, MAP4, MAPT, NR1I2, TLR4, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8","oncology","ovarian cancer, breast cancer, non-small cell lung cancer (NSCLC)","Launched",TRUE
"342","paclitaxel","HA1E","trt_cp","down",-0.364563214541065,2.76342284777992e-05,0.000124761495428982,-1.03577849956618,-54.9754573850959,2241,-1.00293973618305,100,31,"TUBB","Tubulin inhibitor",4666,"tubulin polymerization inhibitor","BCL2, MAP2, MAP4, MAPT, NR1I2, TLR4, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8","oncology","ovarian cancer, breast cancer, non-small cell lung cancer (NSCLC)","Launched",TRUE
"343","paclitaxel","HA1E","trt_cp","down",-0.364563214541065,2.76342284777992e-05,0.000124761495428982,-1.03577849956618,-54.9754573850959,2241,-1.00293973618305,100,31,"TUBB1","Tubulin inhibitor",4666,"tubulin polymerization inhibitor","BCL2, MAP2, MAP4, MAPT, NR1I2, TLR4, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8","oncology","ovarian cancer, breast cancer, non-small cell lung cancer (NSCLC)","Launched",TRUE
"344","mebendazole","HA1E","trt_cp","down",-0.364415592489383,2.77212654178868e-05,0.000124761495428982,-1.03535908328638,-58.5006693440428,2241,0,100,31,"TUBA1A","Tubulin inhibitor",4030,"tubulin polymerization inhibitor","TUBA1A, TUBB, TUBB4B","infectious disease","pinworm, whipworm, hookworm, ascariasis","Launched",TRUE
"345","mebendazole","HA1E","trt_cp","down",-0.364415592489383,2.77212654178868e-05,0.000124761495428982,-1.03535908328638,-58.5006693440428,2241,0,100,31,"TUBB","Tubulin inhibitor",4030,"tubulin polymerization inhibitor","TUBA1A, TUBB, TUBB4B","infectious disease","pinworm, whipworm, hookworm, ascariasis","Launched",TRUE
"346","mebendazole","HA1E","trt_cp","down",-0.364415592489383,2.77212654178868e-05,0.000124761495428982,-1.03535908328638,-58.5006693440428,2241,0,100,31,"TUBB4B","Tubulin inhibitor",4030,"tubulin polymerization inhibitor","TUBA1A, TUBB, TUBB4B","infectious disease","pinworm, whipworm, hookworm, ascariasis","Launched",TRUE
"347","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"DCK","Ribonucleoside reductase inhibitor",119182,"ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched",TRUE
"348","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"POLA1","Ribonucleoside reductase inhibitor",119182,"ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched",TRUE
"349","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"RRM1","Ribonucleoside reductase inhibitor",119182,"ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched",TRUE
"350","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"RRM2","Ribonucleoside reductase inhibitor",119182,"ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched",TRUE
"351","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"SLC22A8","Ribonucleoside reductase inhibitor",119182,"ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched",TRUE
"352","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"ADRBK1","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"353","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"CHRM1","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"354","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"CHRM4","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"355","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"CHRM5","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"356","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"CYP2B6","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"357","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"GNG2","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"358","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"GNG4","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"359","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"GRK1","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"360","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"SLC6A2","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"361","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"SLC6A4","Selective serotonin reuptake inhibitor (SSRI)",9951025,"selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched",TRUE
"362","estradiol-cypionate","HA1E","trt_cp","down",-0.354035983596647,2.83958017035653e-05,0.000124761495428982,-1.00586906537951,-74.7880410531013,2241,-0.560743376951498,100,31,"ESR1","Estrogen receptor agonist",9403,"estrogen receptor agonist","ESR1","endocrinology","hypoestrogenism, menopause","Launched",TRUE
"363","formoterol","HA1E","trt_cp","down",-0.349468257480614,2.9440244984616e-05,0.000124761495428982,-0.992891473800919,-47.2110664881749,2241,0.0279433544961389,100,31,"ADRB1","Adrenergic receptor agonist",23581795,"adrenergic receptor agonist","ADRB2","pulmonary","asthma, chronic obstructive pulmonary disease (COPD), bronchospasm","Launched",TRUE
"364","formoterol","HA1E","trt_cp","down",-0.349468257480614,2.9440244984616e-05,0.000124761495428982,-0.992891473800919,-47.2110664881749,2241,0.0279433544961389,100,31,"ADRB2","Adrenergic receptor agonist",23581795,"adrenergic receptor agonist","ADRB2","pulmonary","asthma, chronic obstructive pulmonary disease (COPD), bronchospasm","Launched",TRUE
"365","formoterol","HA1E","trt_cp","down",-0.349468257480614,2.9440244984616e-05,0.000124761495428982,-0.992891473800919,-47.2110664881749,2241,0.0279433544961389,100,31,"ADRB3","Adrenergic receptor agonist",23581795,"adrenergic receptor agonist","ADRB2","pulmonary","asthma, chronic obstructive pulmonary disease (COPD), bronchospasm","Launched",TRUE
"366","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2B","Adrenergic receptor agonist",5707,"adrenergic receptor agonist","ADRA2A, ADRA2B, ADRA2C","neurology/psychiatry","anesthetic","Launched",TRUE
"367","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2C","Adrenergic receptor agonist",5707,"adrenergic receptor agonist","ADRA2A, ADRA2B, ADRA2C","neurology/psychiatry","anesthetic","Launched",TRUE
"368","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"CCND1","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"369","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"EPHX2","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"370","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"ESR1","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"371","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"ESR2","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"372","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"ESRRA","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"373","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"GPER1","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"374","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"RB1","Estrogen receptor antagonist",73707501,"estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched",TRUE
"375","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA1A","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"376","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA1B","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"377","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA1D","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"378","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA2B","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"379","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA2C","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"380","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"HTR1B","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"381","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"HTR1D","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"382","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"HTR1E","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"383","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"NISCH","Adrenergic receptor agonist",4636,"adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched",TRUE
"384","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNA1C","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"385","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNA1S","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"386","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNA2D1","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"387","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNG1","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"388","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CYP3A5","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"389","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CYP3A7","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"390","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"EDN1","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"391","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"HTR3A","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"392","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"KCNA5","Calcium channel blocker",39186,"calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched",TRUE
"393","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"BDNF","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"394","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"GDNF","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"395","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"KCND3","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"396","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"KCNK10","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"397","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"KCNK2","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"398","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"KCNK4","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"399","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"KCNN4","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"400","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"MAP2","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"401","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"NGF","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"402","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"SCN5A","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"403","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"SLC7A11","Glutamate inhibitor",5070,"glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched",TRUE
"404","brompheniramine","HA1E","trt_cp","down",-0.333922048332135,4.07115287259546e-05,0.000149555476748998,-0.948722373509149,-71.2628290941544,2241,-1.08118363980004,100,31,"CHRM1","Histamine receptor antagonist",6834,"histamine receptor antagonist","HRH1","allergy, otolaryngology","allergic rhinitis, common cold","Launched",TRUE
"405","brompheniramine","HA1E","trt_cp","down",-0.333922048332135,4.07115287259546e-05,0.000149555476748998,-0.948722373509149,-71.2628290941544,2241,-1.08118363980004,100,31,"CHRM4","Histamine receptor antagonist",6834,"histamine receptor antagonist","HRH1","allergy, otolaryngology","allergic rhinitis, common cold","Launched",TRUE
"406","brompheniramine","HA1E","trt_cp","down",-0.333922048332135,4.07115287259546e-05,0.000149555476748998,-0.948722373509149,-71.2628290941544,2241,-1.08118363980004,100,31,"CHRM5","Histamine receptor antagonist",6834,"histamine receptor antagonist","HRH1","allergy, otolaryngology","allergic rhinitis, common cold","Launched",TRUE
