"","ingredients.x","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","concept_name","vocabulary_id","domain_id","concept_class_id","meddra_id","omop_concept_id","ingredients.y","rxnorm_ids","drug_concept_ids","X.y"
"624","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Pneumonitis","MedDRA","Condition","PT",10035742,37219822,"fluphenazine","4496","756018",NA
"625","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Nasal congestion","MedDRA","Condition","PT",10028735,37220008,"fluphenazine","4496","756018",NA
"626","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Skin disorder","MedDRA","Condition","PT",10040831,37320122,"fluphenazine","4496","756018",NA
"627","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Eczema","MedDRA","Condition","PT",10014184,37320143,"fluphenazine","4496","756018",NA
"628","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Photosensitivity","MedDRA","Condition","LLT",10034966,37383874,"fluphenazine","4496","756018",NA
"629","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Seborrhea","MedDRA","Condition","LLT",10039786,37384411,"fluphenazine","4496","756018",NA
"630","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Hypotension","MedDRA","Condition","PT",10021097,37622449,"fluphenazine","4496","756018",NA
"631","fluphenazine","4496","756018","b224759c-812e-4881-a641-bd823e5ca875","20220224_1967dc24-f2a5-4095-baa9-a9d1c5410311",NA,"Hypertension","MedDRA","Condition","PT",10020772,37622529,"fluphenazine","4496","756018",NA
"632","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Purpura","MedDRA","Condition","PT",10037549,35104181,"fluvastatin","41127","1549686",NA
"633","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Thrombocytopenia","MedDRA","Condition","PT",10043554,35104691,"fluvastatin","41127","1549686",NA
"634","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Eosinophilia","MedDRA","Condition","PT",10014950,35104826,"fluvastatin","41127","1549686",NA
"635","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Leukopenia","MedDRA","Condition","PT",10024384,35104868,"fluvastatin","41127","1549686",NA
"636","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hemolytic anemia","MedDRA","Condition","LLT",10019493,35123525,"fluvastatin","41127","1549686",NA
"637","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hypersensitivity syndrome","MedDRA","Condition","LLT",10020760,35126179,"fluvastatin","41127","1549686",NA
"638","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Atrial fibrillation","MedDRA","Condition","PT",10003658,35204953,"fluvastatin","41127","1549686",NA
"639","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Dizziness","MedDRA","Condition","PT",10013573,35205025,"fluvastatin","41127","1549686",NA
"640","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Syncope","MedDRA","Condition","PT",10042772,35205037,"fluvastatin","41127","1549686",NA
"641","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Myoglobinuria","MedDRA","Condition","PT",10028629,35205334,"fluvastatin","41127","1549686",NA
"642","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Dyspnea","MedDRA","Condition","LLT",10013963,35227040,"fluvastatin","41127","1549686",NA
"643","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Dyspnea exertional","MedDRA","Condition","LLT",10013966,35227068,"fluvastatin","41127","1549686",NA
"644","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Edema peripheral","MedDRA","Condition","LLT",10014251,35227847,"fluvastatin","41127","1549686",NA
"645","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Vertigo","MedDRA","Condition","PT",10047340,35406392,"fluvastatin","41127","1549686",NA
"646","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Gynecomastia","MedDRA","Condition","LLT",10018801,35532050,"fluvastatin","41127","1549686",NA
"647","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Ophthalmoplegia","MedDRA","Condition","PT",10030875,35607288,"fluvastatin","41127","1549686",NA
"648","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Cataracts","MedDRA","Condition","LLT",10007771,35632919,"fluvastatin","41127","1549686",NA
"649","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Tooth disorder","MedDRA","Condition","PT",10044034,35707649,"fluvastatin","41127","1549686",NA
"650","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Pancreatitis","MedDRA","Condition","PT",10033645,35707713,"fluvastatin","41127","1549686",NA
"651","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Gastric disorder","MedDRA","Condition","PT",10056819,35707759,"fluvastatin","41127","1549686",NA
"652","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Constipation","MedDRA","Condition","PT",10010774,35708100,"fluvastatin","41127","1549686",NA
"653","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Dyspepsia","MedDRA","Condition","PT",10013946,35708139,"fluvastatin","41127","1549686",NA
"654","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Flatulence","MedDRA","Condition","PT",10016766,35708153,"fluvastatin","41127","1549686",NA
"655","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Abdominal pain","MedDRA","Condition","PT",10000081,35708154,"fluvastatin","41127","1549686",NA
"656","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Abdominal pain upper","MedDRA","Condition","PT",10000087,35708156,"fluvastatin","41127","1549686",NA
"657","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Nausea","MedDRA","Condition","PT",10028813,35708202,"fluvastatin","41127","1549686",NA
"658","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Vomiting","MedDRA","Condition","PT",10047700,35708208,"fluvastatin","41127","1549686",NA
"659","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Diarrhea","MedDRA","Condition","LLT",10012727,35738021,"fluvastatin","41127","1549686",NA
"660","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Upper abdominal pain","MedDRA","Condition","LLT",10046272,35738513,"fluvastatin","41127","1549686",NA
"661","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Asthenia","MedDRA","Condition","PT",10003549,35809072,"fluvastatin","41127","1549686",NA
"662","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Fatigue","MedDRA","Condition","PT",10016256,35809076,"fluvastatin","41127","1549686",NA
"663","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Malaise","MedDRA","Condition","PT",10025482,35809079,"fluvastatin","41127","1549686",NA
"664","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Chills","MedDRA","Condition","PT",10008531,35809082,"fluvastatin","41127","1549686",NA
"665","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Flushing","MedDRA","Condition","PT",10016825,35809130,"fluvastatin","41127","1549686",NA
"666","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Fever","MedDRA","Condition","LLT",10016558,35842561,"fluvastatin","41127","1549686",NA
"667","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Influenza-like symptoms","MedDRA","Condition","LLT",10022009,35843074,"fluvastatin","41127","1549686",NA
"668","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hepatic failure","MedDRA","Condition","PT",10019663,35909518,"fluvastatin","41127","1549686",NA
"669","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hepatitis","MedDRA","Condition","PT",10019717,35909613,"fluvastatin","41127","1549686",NA
"670","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Cholestatic jaundice","MedDRA","Condition","LLT",10008640,35944073,"fluvastatin","41127","1549686",NA
"671","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Chronic active hepatitis","MedDRA","Condition","LLT",10008827,35944555,"fluvastatin","41127","1549686",NA
"672","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hepatoma","MedDRA","Condition","LLT",10019838,35944796,"fluvastatin","41127","1549686",NA
"673","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Erythema multiforme","MedDRA","Condition","PT",10015218,36009707,"fluvastatin","41127","1549686",NA
"674","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Stevens-Johnson syndrome","MedDRA","Condition","PT",10042033,36009724,"fluvastatin","41127","1549686",NA
"675","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Toxic epidermal necrolysis","MedDRA","Condition","PT",10044223,36009754,"fluvastatin","41127","1549686",NA
"676","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Angioedema","MedDRA","Condition","PT",10002424,36009762,"fluvastatin","41127","1549686",NA
"677","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Urticaria","MedDRA","Condition","PT",10046735,36009783,"fluvastatin","41127","1549686",NA
"678","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Polymyalgia rheumatica","MedDRA","Condition","PT",10036099,36009828,"fluvastatin","41127","1549686",NA
"679","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Vasculitis","MedDRA","Condition","PT",10047115,36009918,"fluvastatin","41127","1549686",NA
"680","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Allergy","MedDRA","Condition","LLT",10001738,36045059,"fluvastatin","41127","1549686",NA
"681","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hypersensitivity reaction","MedDRA","Condition","LLT",10020756,36045065,"fluvastatin","41127","1549686",NA
"682","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Anaphylaxis","MedDRA","Condition","LLT",10002218,36045301,"fluvastatin","41127","1549686",NA
"683","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Lupus erythematosus","MedDRA","Condition","LLT",10025134,36045609,"fluvastatin","41127","1549686",NA
"684","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Bronchitis","MedDRA","Condition","PT",10006451,36110584,"fluvastatin","41127","1549686",NA
"685","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Nasopharyngitis","MedDRA","Condition","PT",10028810,36110697,"fluvastatin","41127","1549686",NA
"686","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Influenza","MedDRA","Condition","PT",10022000,36110933,"fluvastatin","41127","1549686",NA
"687","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Anorexia","MedDRA","Condition","LLT",10002646,36416512,"fluvastatin","41127","1549686",NA
"688","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Arthritis","MedDRA","Condition","PT",10003246,36516779,"fluvastatin","41127","1549686",NA
"689","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Arthralgia","MedDRA","Condition","PT",10003239,36516812,"fluvastatin","41127","1549686",NA
"690","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Myositis","MedDRA","Condition","PT",10028653,36516833,"fluvastatin","41127","1549686",NA
"691","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Myalgia","MedDRA","Condition","PT",10028411,36516837,"fluvastatin","41127","1549686",NA
"692","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Muscle spasms","MedDRA","Condition","PT",10028334,36516848,"fluvastatin","41127","1549686",NA
"693","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Myopathy","MedDRA","Condition","PT",10028641,36516886,"fluvastatin","41127","1549686",NA
"694","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Rhabdomyolysis","MedDRA","Condition","PT",10039020,36516888,"fluvastatin","41127","1549686",NA
"695","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Pain in extremity","MedDRA","Condition","PT",10033425,36516959,"fluvastatin","41127","1549686",NA
"696","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Muscle cramps","MedDRA","Condition","LLT",10028295,36569553,"fluvastatin","41127","1549686",NA
"697","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Muscle weakness","MedDRA","Condition","LLT",10028350,36569696,"fluvastatin","41127","1549686",NA
"698","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Facial paresis","MedDRA","Condition","PT",10051267,36718079,"fluvastatin","41127","1549686",NA
"699","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Headache","MedDRA","Condition","PT",10019211,36718132,"fluvastatin","41127","1549686",NA
"700","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Amnesia","MedDRA","Condition","PT",10001949,36718171,"fluvastatin","41127","1549686",NA
"701","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Memory impairment","MedDRA","Condition","PT",10027175,36718175,"fluvastatin","41127","1549686",NA
"702","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Tremor","MedDRA","Condition","PT",10044565,36718265,"fluvastatin","41127","1549686",NA
"703","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Peripheral nerve palsy","MedDRA","Condition","PT",10058530,36718477,"fluvastatin","41127","1549686",NA
"704","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Insomnia","MedDRA","Condition","PT",10022437,36718555,"fluvastatin","41127","1549686",NA
"705","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Memory loss","MedDRA","Condition","LLT",10027176,36775055,"fluvastatin","41127","1549686",NA
"706","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Forgetfulness","MedDRA","Condition","LLT",10017060,36775072,"fluvastatin","41127","1549686",NA
"707","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Cognitive impairment","MedDRA","Condition","LLT",10009846,36775093,"fluvastatin","41127","1549686",NA
"708","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Confusion","MedDRA","Condition","LLT",10010300,36775637,"fluvastatin","41127","1549686",NA
"709","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Dysesthesia","MedDRA","Condition","LLT",10062872,36775972,"fluvastatin","41127","1549686",NA
"710","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Paresthesia","MedDRA","Condition","LLT",10033987,36776012,"fluvastatin","41127","1549686",NA
"711","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hypoesthesia","MedDRA","Condition","LLT",10020976,36776102,"fluvastatin","41127","1549686",NA
"712","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Anxiety","MedDRA","Condition","PT",10002855,36918858,"fluvastatin","41127","1549686",NA
"713","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Depression","MedDRA","Condition","PT",10012378,36918942,"fluvastatin","41127","1549686",NA
"714","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Erectile dysfunction","MedDRA","Condition","PT",10061461,36919183,"fluvastatin","41127","1549686",NA
"715","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Loss of libido","MedDRA","Condition","PT",10024870,36919197,"fluvastatin","41127","1549686",NA
"716","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Acute renal failure","MedDRA","Condition","LLT",10001041,37080759,"fluvastatin","41127","1549686",NA
"717","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Interstitial lung disease","MedDRA","Condition","PT",10022611,37219831,"fluvastatin","41127","1549686",NA
"718","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Eczema","MedDRA","Condition","PT",10014184,37320143,"fluvastatin","41127","1549686",NA
"719","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Photosensitivity reaction","MedDRA","Condition","PT",10034972,37320193,"fluvastatin","41127","1549686",NA
"720","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Pruritus","MedDRA","Condition","PT",10037087,37320197,"fluvastatin","41127","1549686",NA
"721","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Rash","MedDRA","Condition","PT",10037844,37320212,"fluvastatin","41127","1549686",NA
"722","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Alopecia","MedDRA","Condition","PT",10001760,37320268,"fluvastatin","41127","1549686",NA
"723","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Bullous dermatitis","MedDRA","Condition","LLT",10006556,37383435,"fluvastatin","41127","1549686",NA
"724","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Intermittent claudication","MedDRA","Condition","PT",10022562,37622430,"fluvastatin","41127","1549686",NA
"725","fluvastatin","41127","1549686","da3501cc-6f71-4592-8b80-ad74ebe0cd30","20211028_d0a7247c-5d83-4bc1-840f-c58314d14195",NA,"Hypertension","MedDRA","Condition","PT",10020772,37622529,"fluvastatin","41127","1549686",NA
"726","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"imipramine","5691","778268",NA
"727","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Petechiae","MedDRA","Condition","PT",10034754,35104125,"imipramine","5691","778268",NA
"728","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Purpura","MedDRA","Condition","PT",10037549,35104181,"imipramine","5691","778268",NA
"729","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Jaundice","MedDRA","Condition","PT",10023126,35104306,"imipramine","5691","778268",NA
"730","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Thrombocytopenia","MedDRA","Condition","PT",10043554,35104691,"imipramine","5691","778268",NA
"731","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Eosinophilia","MedDRA","Condition","PT",10014950,35104826,"imipramine","5691","778268",NA
"732","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Agranulocytosis","MedDRA","Condition","PT",10001507,35104874,"imipramine","5691","778268",NA
"733","imipramine","5691","778268","6ffba715-ce4a-4bc9-aef3-a08c590c32fc","20220402_a5f60cf1-6f14-40a3-a794-9d69b28088d8",NA,"Bone marrow depression","MedDRA","Condition","LLT",10005986,35122823,"imipramine","5691","778268",NA
