"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","rowid","concept_name","concept_code","pred0","pred1","X.y"
"895","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409795,"tachycardia",10043071,0,5.31379699707031,NA
"896","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409800,"thrombocytopenia",10043554,1.18683612346649,3.38420510292053,NA
"897","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409803,"tinnitus",10043882,0,5.28020572662354,NA
"898","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409805,"toxic epidermal necrolysis",10044223,0,4.54733085632324,NA
"899","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409810,"urinary incontinence",10046543,0,5.21978092193604,NA
"900","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409812,"urticaria",10046735,0,5.33409881591797,NA
"901","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409815,"vertigo",10047340,0,5.34143829345703,NA
"902","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409816,"vision abnormal",10047508,0,5.25902652740479,NA
"903","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409817,"vomiting",10047700,0,5.31176853179932,NA
"904","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409819,"weight increase",10047898,0.0147515395656228,4.95359015464783,NA
"905","carvedilol","HA1E","trt_cp","down",-0.489461854882471,2.22379381923707e-05,7.66921192607174e-05,-1.24340456754178,-89.1120035698349,2241,-0.924625560122457,37,29,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor
antagonist","2585","adrenergic receptor
antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched","20352","1346823","7adb58e6-cb02-4ab0-a01c-93956b503544","20220401_e434f355-6f29-4a98-9702-9fc65de2aa26",NA,409820,"weight loss",10047900,0,5.16804361343384,NA
"906","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193975,"abdominal pain",10000081,0,5.33418536186218,NA
"907","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193976,"abnormal dreams",10000125,0,4.9359982808431,NA
"908","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193977,"abnormal ejaculation",10000128,1.19358459363381,3.62396380553643,NA
"909","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193978,"abnormal gait",10000136,0,5.14401865005493,NA
"910","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193979,"abnormal thinking",10000182,0,5.2067403793335,NA
"911","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193980,"abnormal vision",10000186,0,5.10213788350423,NA
"912","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193981,"abnormality of accommodation",10000197,0,4.68487787246704,NA
"913","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193982,"abortion",10000210,0,4.85599231719971,NA
"914","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193985,"acne",10000496,0,5.19771432876587,NA
"915","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193986,"acute pancreatitis",10000971,0,4.99450159072876,NA
"916","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193987,"acute renal failure",10001041,0,5.13972473144531,NA
"917","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193991,"adrenergic syndrome",10001387,0,5.20188045501709,NA
"918","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193994,"agitation",10001497,0,5.33366739749908,NA
"919","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193995,"agranulocytosis",10001507,0,4.74428462982178,NA
"920","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193996,"akathisia",10001540,0,5.3752908706665,NA
"921","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193997,"akinesia",10001541,0,5.09244251251221,NA
"922","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1193998,"alcohol abuse",10001584,0,5.26767730712891,NA
"923","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194000,"alkaline phosphatase increased",10001675,0.347429007291794,4.32215261459351,NA
"924","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194001,"allergic reaction",10001718,0,5.15629196166992,NA
"925","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194002,"alopecia",10001760,0,5.18854665756226,NA
"926","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194006,"amblyopia",10001906,0,5.35640096664429,NA
"927","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194007,"amenorrhea",10001927,0,5.31090784072876,NA
"928","paroxetine","HA1E","trt_cp","down",-0.530891984267581,2.0410162450532e-05,7.66921192607174e-05,-1.34865160895558,-89.0673806336457,2241,-1.35488205524498,37,29,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin
reuptake inhibitor
(SSRI)","9951025","selective serotonin
reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched","32937","722031","db976fbc-cae8-2461-e053-2995a90af305","20220402_4cb9dc05-adb8-4c88-ad40-af8c0df1cafd",NA,1194008,"amnesia",10001949,0,5.43525505065918,NA
