"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase"
"132","fludrocortisone-acetate","HA1E","trt_cp","down",-0.289853991990198,0.00122939677873674,0.00309528068611327,-0.823518448768389,-35.1628737170906,2241,-0.828415325209148,100,31,NA,NA,"225609","","NR3C2","endocrinology","Addison's disease, adrenogenital syndrome","Launched"
"133","metaxalone","HA1E","trt_cp","down",-0.287671856009587,0.00146546271948921,0.00364076141944244,-0.81731867478765,-35.5198572066042,2241,0.704304545012848,100,31,NA,"Muscle relaxant","15459","muscle relaxant","","neurology/psychiatry","muscle pain","Launched"
"134","mebeverine","HA1E","trt_cp","down",-0.283327842974933,0.00225214610247059,0.0054120281470999,-0.80497668545997,-42.7487728692548,2241,-0.024149300563799,100,31,"CHRM1; CHRM4; IL13","Acetylcholine receptor antagonist","4031","acetylcholine receptor antagonist","CHRM1","gastroenterology","irritable bowel syndrome","Launched"
"135","flucloxacillin","HA1E","trt_cp","down",-0.282612247317844,0.00225214610247059,0.0054120281470999,-0.802943571403389,-29.495760821062,2241,0.0254410719412286,100,31,NA,"Bacterial cell wall synthesis inhibitor","6713996","bacterial cell wall synthesis inhibitor","","infectious disease, otolaryngology, dermatology, gastroenterology","gram-positive bacterial infections, tonsillitis, sinusitis, pneumonia, eczema, endocarditis, meningitis, enteritis, bacterial septicemia","Launched"
"136","oxaprozin","HA1E","trt_cp","down",-0.281610726726437,0.00244839264313301,0.00584875414844685,-0.800098101937256,-49.3975903614458,2241,0.933659537995373,100,31,NA,"Cyclooxygenase inhibitor","4614","cyclooxygenase inhibitor","PTGS1, PTGS2","rheumatology","osteoarthritis, rheumatoid arthritis","Launched"
"137","dexamethasone","HA1E","trt_cp","down",-0.281379335185619,0.00266420073608011,0.00632515415752944,-0.799440684037147,-40.0713966979027,2241,0,100,31,"ANXA1; CYP3A4; CYP3A5; NOS2; NR0B1; NR1I2; NR3C1; NR3C2; PER2; PIN1","Corticosteroid agonist; Cytochrome P450 inhibitor; Glucocorticoid receptor agonist; Glucocorticoid receptor modulator","5743","glucocorticoid receptor agonist","ANXA1, NOS2, NR0B1, NR3C1, NR3C2","endocrinology, rheumatology, allergy, gastroenterology, hematology, neurology/psychiatry, dermatology","hypercalcemia, rheumatoid arthritis, psoriatic arthritis, osteoarthritis, allergic rhinitis, ulcerative colitis, anemia, multiple sclerosis, enteritis, lupus, dermatitis herpetiformis (DH), nephrotic syndrome, psoriasis","Launched"
"138","fluorometholone","HA1E","trt_cp","down",-0.281352951694275,0.00266420073608011,0.00632515415752944,-0.799365724600793,-46.2293618920125,2241,-0.933778716348493,100,31,"NR3C1","Glucocorticoid receptor agonist","9878","glucocorticoid receptor agonist","NR3C1","ophthalmology","eye inflammation","Launched"
"139","cortisone","HA1E","trt_cp","down",-0.281126836497598,0.00266420073608011,0.00632515415752944,-0.798723297581824,-36.5015618027666,2241,0,100,31,"AKR1D1; HSD11B2; NR3C1; SRD5A1; SRD5A3","Glucocorticoid receptor agonist","222786","glucocorticoid receptor agonist","NR3C1","gastroenterology, rheumatology, dermatology","ulcerative colitis, rheumatoid arthritis, psoriasis, joint inflammation, eczema","Launched"
"140","hydrocortisone-phosphate","HA1E","trt_cp","down",-0.279737527060183,0.00289317316621545,0.00682679533921734,-0.794776062130956,-34.805890227577,2241,0.882942916551361,100,31,NA,NA,"441407","","","pulmonary, gastroenterology, hematologic malignancy, ophthalmology","asthma, nausea, vomiting, multiple myeloma, contact dermatitis, enteritis, colitis","Launched"
"141","benperidol","HA1E","trt_cp","down",-0.279289569240691,0.00313813863409187,0.00736022757315128,-0.793503347112996,-42.5256581883088,2241,0.0201034842614009,100,31,NA,"Dopamine receptor antagonist","16363","dopamine receptor antagonist","DRD2","neurology/psychiatry","schizophrenia","Launched"
"142","propentofylline","HA1E","trt_cp","down",-0.278997043967085,0.00313813863409187,0.00736022757315128,-0.792672239154498,-33.5564480142793,2241,0.71437320911612,100,31,"ACHE; NGF; PDE4A; TNF","Adenosine reuptake inhibitor; Phosphodiesterase inhibitor","4938","adenosine reuptake inhibitor, phosphodiesterase inhibitor","PDE1A","neurology/psychiatry","stroke","Launched"
"143","erythromycin-ethylsuccinate","HA1E","trt_cp","down",-0.277796993146519,0.00340555963251089,0.00794043117563016,-0.789262715678867,-43.1057563587684,2241,0.812609246519394,100,31,NA,NA,"443953","cytochrome P450 inhibitor, protein synthesis inhibitor","ABCB1, ALB, CYP3A4, CYP51A1, KCNH2, MLNR, SLC47A1","infectious disease","listeria, respiratory tract infections, skin infections, syphilis, amebiasis, pelvic inflammatory disease, chlamydia, diphtheria, erythrasma","Launched"
"144","icosapent","HA1E","trt_cp","down",-0.276465668741355,0.00400060943265449,0.00921379207612859,-0.785480224358254,-41.9455600178492,2241,0.02329678888848,100,31,"ACSL3; ACSL4; FADS1; FFAR1; PPARA; PPARD; PPARG; SLC8A1; TRPV1","Platelet aggregation inhibitor","446284","platelet aggregation inhibitor","ACSL3, ACSL4, FADS1, FFAR1, PPARD, PPARG, PTGS1, PTGS2, SLC8A1, TRPV1","endocrinology","hypertriglyceridemia","Launched"
"145","meclizine","HA1E","trt_cp","down",-0.276095729820651,0.00400060943265449,0.00921379207612859,-0.784429172675212,-37.037037037037,2241,0.885560557201751,100,31,"NR1I3",NA,"92303","constitutive androstane receptor (CAR) agonist","NR1I3","gastroenterology, neurology/psychiatry","nausea, vomiting, motion sickness","Launched"
"146","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"AOX1; CHAT; CHRNA1; CHRNA10; CHRNA2; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNA9; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; CYP19A1; CYP2A6; CYP2B6; CYP2E1; CYP2U1; FMO1; FMO2; FMO3; FMO4; FMO5; FMO6P; FOS; INMT; PNMT; TBXAS1; TH; TRPA1; UGT1A4; UGT2B10; UGT2B11","Acetylcholine receptor agonist","89594","acetylcholine receptor agonist","CHAT, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB2, CHRNB3, CHRNB4, CYP19A1, TBXAS1, TRPA1","neurology/psychiatry","smoking cessation","Launched"
"147","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"ABCC8; CYP2C9; KCNJ10; KCNJ11; PPARG","Sulfonylurea","3478","sulfonylurea","ABCC8, KCNJ10, KCNJ11, PPARG","endocrinology","diabetes mellitus, hyperglycemia","Launched"
"148","dicycloverine","HA1E","trt_cp","down",-0.273527857751873,0.00468130358184425,0.0106407155706417,-0.777133464901116,-50.6024096385542,2241,0.0208621450406828,100,31,"CHRM1","Acetylcholine receptor antagonist","3042","acetylcholine receptor antagonist","CHRM1, CHRM2, CHRM3","gastroenterology","irritable bowel syndrome","Launched"
"149","ketotifen","HA1E","trt_cp","down",-0.272730858363668,0.00506602861626627,0.0114343308820359,-0.774869070695823,-30.5220883534137,2241,0,100,31,"HRH1; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B; PDE8A; PDE8B; PGD","Histamine receptor agonist; Histamine receptor ligand; Leukotriene receptor antagonist; Phosphodiesterase inhibitor","3827","histamine receptor agonist, leukotriene receptor antagonist, phosphodiesterase inhibitor","HRH1","neurology/psychiatry","itching","Launched"
"150","fluocinolone-acetonide","HA1E","trt_cp","down",-0.27074808733151,0.00591107026757636,0.013178535158237,-0.769235722286667,-49.9330655957162,2241,-0.774087718517007,100,31,NA,NA,"6215","glucocorticoid receptor agonist","NR3C1, SERPINA6","dermatology","seborrheic dermatitis","Launched"
"151","azathioprine","HA1E","trt_cp","down",-0.269168811500693,0.0068820108527231,0.0151659005825138,-0.764748763961746,-34.4489067380634,2241,-0.960332744617955,100,31,"HPRT1; IMPDH1; PPAT; RAC1; TPMT","Dehydrogenase inhibitor","2265","dehydrogenase inhibitor","HPRT1, IMPDH1, PPAT","transplant, rheumatology","renal homotransplantation, rheumatoid arthritis","Launched"
"152","lidoflazine","HA1E","trt_cp","down",-0.268634912262126,0.0068820108527231,0.0151659005825138,-0.763231876546381,-39.4466755912539,2241,0.914291721247734,100,31,"SCN1A; SCN3A; SLC29A1","Calcium channel blocker","3926","calcium channel blocker","SCN1A, SCN3A, SLC29A1","cardiology","coronary artery disease (CAD)","Launched"
"153","alimemazine","HA1E","trt_cp","down",-0.267842180824944,0.007416722294151,0.0162522835089645,-0.760979608226888,-36.367692994199,2241,-0.765410373381163,100,31,"HRH1","Histamine receptor agonist","5574","histamine receptor agonist, histamine receptor antagonist","HRH1","neurology/psychiatry, allergy, pulmonary","sedative, urticaria, itching, cough suppressant","Launched"
"154","naproxen","HA1E","trt_cp","down",-0.265433678530175,0.00925109108420132,0.0199335681669897,-0.754136693764939,-41.4993306559572,2241,1.05089115398213,100,31,"AKR1C2; AKR1C3; CYP2C9; LTF; PNLIP; TF","Cyclooxygenase inhibitor","1302","cyclooxygenase inhibitor","PTGS1, PTGS2","neurology/psychiatry, rheumatology, dental, otolaryngology, endocrinology","pain relief, rheumatoid arthritis, headache, toothache, backache, muscle pain, common cold, fever","Launched"
"155","ambroxol","HA1E","trt_cp","down",-0.265311235812088,0.00925109108420132,0.0199335681669897,-0.753788815729623,-31.0129406514949,2241,0.906285228279128,100,31,"GBA","Sodium channel blocker","2132","sodium channel blocker","CYP3A4","pulmonary","bronchitis","Launched"
"156","pravastatin","HA1E","trt_cp","down",-0.262970840556612,0.0106730570928818,0.0228008093975676,-0.747139403530533,-40.4283801874163,2241,1.01595280504134,100,31,"ABCC2; APOB; CCL2; CETP; CRP; HMGCR; LCAT; SELP; SLCO1B1","HMGCR inhibitor","4889","HMGCR inhibitor","HMGCR, SLCO1B1","endocrinology, cardiology","hypercholesterolemia, myocardial infarction, hyperlipidemia","Launched"
"157","pinacidil","HA1E","trt_cp","down",-0.262670619902499,0.0106730570928818,0.0228008093975676,-0.746286431847565,-46.8987059348505,2241,0.898345915726072,100,31,"ABCC8; ABCC9; KCNJ11; KCNJ8","ATP channel activator; Potassium channel activator","4826","ATP channel activator, potassium channel activator","ABCC8, ABCC9","cardiology","hypertension","Launched"
"158","fluticasone-propionate","HA1E","trt_cp","down",-0.259080577024922,0.0141064467869857,0.0295557521903307,-0.736086584257905,-41.3208389112004,2241,-0.744945402835444,100,31,NA,NA,"444036","glucocorticoid receptor agonist","NR3C1, NR3C2, PGR, PLA2G4A","dermatology","corticosteroid-responsive dermatoses","Launched"
"159","papaverine","HA1E","trt_cp","down",-0.258608999479017,0.0141064467869857,0.0295557521903307,-0.734746762072221,-35.921463632307,2241,-0.744051655340703,100,31,"PDE10A; PDE4B; PDE5A","Phosphodiesterase inhibitor","6084","phosphodiesterase inhibitor","PDE10A, PDE4B, PDE5A","cardiology, hematology, gastroenterology","myocardial infarction, angina pectoris, pulmonary embolism (PE), colitis, vascular spasm","Launched"
"160","timolol","HA1E","trt_cp","down",-0.2573270126651,0.0161436769251451,0.0334852327483285,-0.731104446211433,-38.9112003569835,2241,0.681456726405192,100,31,"ADRB1; ADRB2","Adrenergic receptor antagonist","5281056","adrenergic receptor antagonist","ADRB1, ADRB2","ophthalmology","ocular hypertension, glaucoma","Launched"
"161","fluvastatin","HA1E","trt_cp","down",-0.256346675890852,0.0172592511454823,0.0356463145765037,-0.728319163131301,-31.0129406514949,2241,-1.00667678577059,100,31,"APOA1; APOB; APOE; CYBA; CYP2C8; CYP2C9; F3; HMGCR; ICAM1; LDLR; RHOA; SELP; SERPINE1","HMGCR inhibitor","1548972","HMGCR inhibitor","HMGCR","endocrinology, cardiology","hypercholesterolemia, congenital heart defects","Launched"
"162","amiodarone","HA1E","trt_cp","down",-0.253069073979917,0.0210093900237998,0.0428106029323702,-0.719007006956253,-38.8665774207943,2241,-1.00427273562189,100,31,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB","Potassium channel blocker","2157","potassium channel blocker","ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2","cardiology","ventricular arrhythmias","Launched"
"163","estradiol","HA1E","trt_cp","down",-0.252374183195012,0.0223870759892107,0.045440592913748,-0.717032718531521,-41.9901829540384,2241,0.825650348630145,100,31,"ATP6; BECN1; BPNT1; CHRNA4; CYP2A6; CYP2B6; CYP2C8; CYP2E1; CYP3A5; CYP3A7; ESR1; ESR2; ESRRA; ESRRB; ESRRG; GPER1; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; KCNMA1; NCOA2; NR1I2; SHBG; SULT1A1; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","Contraceptive agent; Estrogen receptor agonist","5757","estrogen receptor agonist","ESR1, ESR2, GPER1, KCNMA1, NR1I2","endocrinology","contraceptive","Launched"
"164","pirlindole","HA1E","trt_cp","down",-0.251532481321269,0.0223870759892107,0.045440592913748,-0.714641317893461,-38.1972333779563,2241,-0.674941797012165,100,31,"MAOA; SLC6A2; SLC6A4","Monoamine oxidase inhibitor","68802","monoamine oxidase inhibitor","MAOA","neurology/psychiatry","depression","Launched"
"165","nefopam","HA1E","trt_cp","down",-0.251024883829674,0.0238390479829864,0.0482089016108304,-0.713199157666489,-31.2806782686301,2241,-0.706989057585927,100,31,NA,"Cyclooxygenase inhibitor","155290","cyclooxygenase inhibitor","","neurology/psychiatry","pain relief","Launched"
"166","bisacodyl","HA1E","trt_cp","down",-0.24870537546009,0.0269838449429949,0.0541444168100369,-0.706609088227355,-39.9375278893351,2241,-0.707480288811415,100,31,NA,"Laxative","2391","laxative","","gastroenterology","constipation","Launched"
"167","carprofen","HA1E","trt_cp","down",-0.248485211962898,0.0286771268531633,0.0573342922502381,-0.705983570874849,-39.6251673360107,2241,0.9711142642881,100,31,NA,"Cyclooxygenase inhibitor","2581","cyclooxygenase inhibitor","PTGS2","rheumatology","osteoarthritis","Launched"
"168","fluphenazine","HA1E","trt_cp","down",-0.245579622990944,0.0323253672338734,0.0641343770927723,-0.697728358978294,-24.5426149040607,2241,-0.258159492821968,100,31,"ADCY10; AR; CALM1; CALM2; CALM3; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7","Dopamine receptor antagonist","9550045","dopamine receptor antagonist","CALM1, DRD1, DRD2, DRD5, HRH1, HTR2A, HTR6, HTR7","neurology/psychiatry","schizophrenia","Launched"
"169","bepridil","HA1E","trt_cp","down",-0.245127993722972,0.0342699465493095,0.0677526205041974,-0.696445212827276,-31.5930388219545,2241,0.0176603873917698,100,31,"ATP1A1; CACNA1A; CACNA1C; CACNA1H; CACNA2D2; CALM1; CALM2; CALM3; KCNH2; KCNQ1; KCNQ4; MYLK3; PDE1A; PDE1B; SCN5A; TNNC1","Calcium channel blocker; L-type calcium channel blocker","2351","calcium channel blocker","KCNQ4","cardiology","angina pectoris","Launched"
"170","febuxostat","HA1E","trt_cp","down",-0.245039784221285,0.0342699465493095,0.0677526205041974,-0.696194596468686,-37.6171352074967,2241,-0.017182182952618,100,31,"AOX1","Xanthine oxidase inhibitor","134018","xanthine oxidase inhibitor","XDH","nephrology","hyperuricemia","Launched"
"171","estrone","HA1E","trt_cp","down",-0.230920177198264,0.0717489885981173,0.135741489441154,-0.656078685720039,-25.3904506916555,2241,0.252525477445582,100,31,"AR; BPNT1; CYP19A1; CYP2A6; ESR1; ESR2; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; SHBG; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","Estrogen receptor agonist; Estrogenic hormone","5870","estrogen receptor agonist, estrogenic hormone","ESR1, ESR2","endocrinology","menopause","Launched"
"172","tianeptine","HA1E","trt_cp","down",-0.230751403501268,0.0717489885981173,0.135741489441154,-0.655599174459254,-30.4774654172245,2241,0,100,31,"DRD3; GRIA1; OPRM1; SLC6A4","Selective serotonin reuptake enhancer (SSRE)","68870","selective serotonin reuptake enhancer (SSRE)","OPRD1, OPRK1, OPRM1","neurology/psychiatry, pulmonary, gastroenterology","depression, asthma, irritable bowel syndrome","Launched"
"173","mirtazapine","HA1E","trt_cp","down",-0.227481383438627,0.0861386100696779,0.161429979788032,-0.646308559446718,-27.264614011602,2241,0,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; DRD1; DRD3; HRH1; HRH3; HTR2B; HTR3A; HTR7; OPRK1; SLC6A2; SLC6A3; SLC6A4","Adrenergic receptor antagonist; Serotonin receptor antagonist","4205","adrenergic receptor antagonist, serotonin receptor antagonist","ADRA2A, ADRA2B, ADRA2C, HTR2A, HTR2C","neurology/psychiatry","depression","Launched"
"174","metergoline","HA1E","trt_cp","down",-0.226866453793674,0.0861386100696779,0.161429979788032,-0.644561452553912,-30.388219544846,2241,-0.826075323374564,100,31,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR5A; HTR6; HTR7; SCN2A","Dopamine receptor agonist; Serotonin receptor antagonist","28693","dopamine receptor agonist, serotonin receptor antagonist","HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR5A, HTR6, HTR7","neurology/psychiatry, endocrinology","seasonal affective disorder, anxiety, hyperprolactinemia","Launched"
"175","benzonatate","HA1E","trt_cp","down",-0.223229902792174,0.102095114055165,0.189471512398302,-0.634229468443362,-29.5403837572512,2241,-0.685700532926879,100,31,"SCN5A","Local anesthetic","7699","local anesthetic","SCN5A","pulmonary","cough suppressant","Launched"
"176","loperamide","HA1E","trt_cp","down",-0.221519938197703,0.106317232500342,0.196885667987819,-0.629371203837038,-26.4614011601963,2241,-0.814715390506109,100,31,"CACNA1A; CALM1; CALM2; CALM3; CYP2B6; CYP2C8; NPR2; NR1I3; OPRD1; OPRK1; OPRM1; POMC","Opioid receptor agonist","71420","opioid receptor agonist","CACNA1A, CALM1, OPRD1, OPRK1, OPRM1, POMC","gastroenterology","diarrhea","Launched"
"177","ceforanide","HA1E","trt_cp","down",-0.21497864472526,0.138118354484833,0.252480791515711,-0.610786412865632,-29.0049085229808,2241,0,100,31,NA,"Penicillin binding protein inhibitor","23637804","penicillin binding protein inhibitor","","infectious disease","gram-negative bacterial infections","Launched"
"178","sonidegib","HA1E","trt_cp","down",-0.212289092319722,0.152643166083584,0.277717619087739,-0.603144993095347,-31.7715305667113,2241,0,100,31,"SMO",NA,"24775005","smoothened receptor antagonist","SMO","oncology","basal cell carcinoma (BCC)","Launched"
"179","tolazamide","HA1E","trt_cp","down",-0.209287832967558,0.167478438447628,0.303459335145653,-0.59461796737086,-26.6845158411423,2241,0,100,31,"ABCC8; KCNJ1; KCNJ10; KCNJ11","ATP channel blocker","5503","ATP channel blocker","ABCC8, KCNJ1, KCNJ10, KCNJ11","endocrinology","diabetes mellitus","Launched"
"180","megestrol","HA1E","trt_cp","down",-0.208694367062091,0.167478438447628,0.303459335145653,-0.592931842165161,-31.2806782686301,2241,-0.604276067717733,100,31,"PGR","progesterone receptor agonist; Progesterone receptor agonist","73707408","progesterone receptor agonist","","oncology","breast cancer","Launched"
"181","moxonidine","HA1E","trt_cp","down",-0.206139341190598,0.182443918074043,0.314451408995329,-0.585672632354706,-32.3070058009817,2241,-0.587067249367152,100,31,"ADRA2B; ADRA2C; NISCH","Imidazoline receptor agonist","4810","imidazoline receptor agonist","ADRA2A, ADRA2B, ADRA2C","cardiology","hypertension","Launched"
"182","tiaprofenic-acid","HA1E","trt_cp","down",-0.20005884426305,0.211857943180458,0.314451408995329,-0.568397033136171,-26.1936635430611,2241,0.845331526540043,100,31,NA,"Cyclooxygenase inhibitor","5468","cyclooxygenase inhibitor","PTGS2","rheumatology","rheumatoid arthritis","Launched"
"183","proxymetacaine","HA1E","trt_cp","down",-0.198422690075906,0.221300384977442,0.314451408995329,-0.563748474912456,-25.1227130745203,2241,0.954184989325752,100,31,"SCN10A; SCN5A; SCN9A","Sodium channel blocker","517321","sodium channel blocker","SCN10A, SCN5A","neurology/psychiatry","anesthetic","Launched"
