"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase"
"149","paclitaxel","HA1E","trt_cp","down",-0.364563214541065,2.76342284777992e-05,0.000124761495428982,-1.03577849956618,-54.9754573850959,2241,-1.00293973618305,100,31,"ABCB1; BCL2; CYP2C8; KIF11; KIF1A; KIF1B; KIF1C; KIF5B; MAP2; MAP4; MAPT; NDC80; NR1I2; NUF2; TLR4; TUBB; TUBB1","Tubulin inhibitor","4666","tubulin polymerization inhibitor","BCL2, MAP2, MAP4, MAPT, NR1I2, TLR4, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8","oncology","ovarian cancer, breast cancer, non-small cell lung cancer (NSCLC)","Launched"
"150","flufenamic-acid","HA1E","trt_cp","down",-0.364513836120203,2.76342284777992e-05,0.000124761495428982,-1.03563820810333,-53.1459170013387,2241,-0.0233581445850701,100,31,"AKR1C3; ANO1; AR; GJA1; GJA10; GJA3; GJA4; GJA5; GJA8; GJA9; GJB1; GJB2; GJB3; GJB4; GJB5; GJB6; GJB7; GJC1; GJC2; GJC3; GJD2; GJD3; GJD4; GJE1; PANX1; PANX2; PANX3; PKD2L1; TRPC5; TRPM2; TRPM5","Chloride channel blocker","3371","chloride channel blocker","AKR1C3, ANO1, AR, GJA1, GJA10, GJA3, GJA4, GJA5, GJA8, GJA9, GJB1, GJB2, GJB3, GJB4, GJB5, GJB6, GJB7, GJC1, GJC2, GJC3, GJD2, GJD3, GJD4, GJE1, PANX1, PANX2, PANX3, PKD2L1, PTGS1, PTGS2, TRPC5, TRPM2, TRPM5","","","Preclinical"
"151","mebendazole","HA1E","trt_cp","down",-0.364415592489383,2.77212654178868e-05,0.000124761495428982,-1.03535908328638,-58.5006693440428,2241,0,100,31,"TUBA1A; TUBB; TUBB4B","Tubulin inhibitor","4030","tubulin polymerization inhibitor","TUBA1A, TUBB, TUBB4B","infectious disease","pinworm, whipworm, hookworm, ascariasis","Launched"
"152","SB-408124","HA1E","trt_cp","down",-0.362857332757014,2.77647838879305e-05,0.000124761495428982,-1.03093183483358,-61.5796519410977,2241,-0.60171141856749,100,31,"HCRTR1; HCRTR2","Orexin receptor antagonist","4331799","orexin receptor antagonist","HCRTR1, HCRTR2","","","Preclinical"
"153","H-89","HA1E","trt_cp","down",-0.362670541672145,2.77647838879305e-05,0.000124761495428982,-1.03040113348495,-63.186077643909,2241,-1.11743961405617,100,31,"GSG2; KCNA2; KCNA3; KCNA5; KCNAB2; KCNC1; KCNC2; KCNC3; KCNE1; KCNE2; KCNE3; KCNE4; KCNH1; KCNH2; KCNQ1; KCNQ2; KCNQ3; KCNQ5; KCNS3; PKIA; PRKACA","PKA inhibitor","449241","PKA inhibitor","GSG2, PKIA, PRKACA","","","Preclinical"
"154","digitoxin","HA1E","trt_cp","down",-0.362149493462911,2.78083023579743e-05,0.000124761495428982,-1.02892075776179,-75.1004016064257,2241,-0.647124153884222,100,31,"ATP1A1","ATPase inhibitor","441207","ATPase inhibitor","ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, FXYD2","cardiology","congestive heart failure, cardiac arrythmia","Launched"
"155","chlorprothixene","HA1E","trt_cp","down",-0.361319936862897,2.78518208280181e-05,0.000124761495428982,-1.02656386365894,-58.5006693440428,2241,-1.12548311472518,100,31,"CHRM1; CHRM4; CHRM5; DRD1; DRD3; HRH1; HTR2B","Dopamine receptor antagonist","667467","dopamine receptor antagonist","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, HRH1, HTR2A, HTR2B, HTR2C","neurology/psychiatry","schizophrenia, bipolar disorder","Launched"
"156","amperozide","HA1E","trt_cp","down",-0.359785725254034,2.78953392980619e-05,0.000124761495428982,-1.02220493951393,-59.2146363230701,2241,-0.973672209966633,100,31,"FAAH","Dopamine receptor antagonist","73333","dopamine receptor antagonist","FAAH, HTR2A","neurology/psychiatry","psychosis","Launched"
"157","tetrindole","HA1E","trt_cp","down",-0.357795115001775,2.79823762381494e-05,0.000124761495428982,-1.01654931871055,-60.7764390896921,2241,-1.35297703868774,100,31,"MAOA","Monoamine oxidase inhibitor","160019","monoamine oxidase inhibitor","MAOA","","","Phase 3"
"158","pinocembrin","HA1E","trt_cp","down",-0.357081467505334,2.80258947081932e-05,0.000124761495428982,-1.01452173966911,-54.7969656403391,2241,1.02022223603219,100,31,"AR; CYP1B1; SRD5A1; SRD5A2","CYP1B1 inhibitor","68071","cytochrome P450 inhibitor","CYP1B1","","","Phase 2"
"159","clofarabine","HA1E","trt_cp","down",-0.357024133167326,2.80258947081932e-05,0.000124761495428982,-1.01435884425831,-63.0075858991522,2241,-1.55838203946296,100,31,"DCK; POLA1; RRM1; RRM2; SLC22A8","Ribonucleoside reductase inhibitor","119182","ribonucleotide reductase inhibitor","POLA1, POLD1, POLE, RRM1, RRM2, RRM2B","hematologic malignancy","acute lymphoblastic leukemia (ALL)","Launched"
"160","paroxetine","HA1E","trt_cp","down",-0.356747363951191,2.80258947081932e-05,0.000124761495428982,-1.01357250161051,-48.9067380633646,2241,-1.15756245926976,100,31,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4","Selective serotonin reuptake inhibitor (SSRI)","9951025","selective serotonin reuptake inhibitor (SSRI)","CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR2A, SLC6A2, SLC6A4","neurology/psychiatry","depression, obsessive compulsive disorder (OCD), generalized anxiety disorder (GAD), panic disorders, posttraumatic stress disorder, social anxiety disorder","Launched"
"161","estradiol-cypionate","HA1E","trt_cp","down",-0.354035983596647,2.83958017035653e-05,0.000124761495428982,-1.00586906537951,-74.7880410531013,2241,-0.560743376951498,100,31,"ESR1","Estrogen receptor agonist","9403","estrogen receptor agonist","ESR1","endocrinology","hypoestrogenism, menopause","Launched"
"162","cefixime","HA1E","trt_cp","down",-0.353983718122383,2.83958017035653e-05,0.000124761495428982,-1.00572057136708,-52.7889335118251,2241,-0.621132034824374,100,31,NA,"Bacterial cell wall synthesis inhibitor","6321411","bacterial cell wall synthesis inhibitor","","infectious disease, otolaryngology, pulmonary","urinary tract infections, otitis, pharyngitis, tonsillitis, gonorrhea, bronchitis","Launched"
"163","L-741742","HA1E","trt_cp","down",-0.353772132325469,2.83958017035653e-05,0.000124761495428982,-1.00511942454119,-70.95046854083,2241,-0.900361944964197,100,31,"DRD3; DRD4; SCN1A; SCN3A","Dopamine receptor antagonist","133008","dopamine receptor antagonist","DRD3, DRD4, SCN1A, SCN3A","","","Preclinical"
"164","nobiletin","HA1E","trt_cp","down",-0.352802727664282,2.85481163487185e-05,0.000124761495428982,-1.00236520122577,-52.8781793842035,2241,-0.846473444280253,100,31,"ABCB1; MAP2K1; TYR","MEK inhibitor","72344","MEK inhibitor","MAP2K1","","","Preclinical"
"165","fluspirilene","HA1E","trt_cp","down",-0.35254487280373,2.85481163487185e-05,0.000124761495428982,-1.00163259708493,-69.9687639446676,2241,-0.654662897546322,100,31,"CACNG1; HRH1; HTR1D; HTR1E","Dopamine receptor antagonist","3396","dopamine receptor antagonist","CACNG1, DRD2, HRH1, HTR1A, HTR1D, HTR1E, HTR2A","neurology/psychiatry","schizophrenia","Launched"
"166","carbenoxolone","HA1E","trt_cp","down",-0.352436353335803,2.8656912523828e-05,0.000124761495428982,-1.00132427708121,-55.5109326193664,2241,0.777211521006128,100,31,"GJA1; GJA10; GJA3; GJA4; GJA5; GJA8; GJA9; GJB1; GJB2; GJB3; GJB4; GJB5; GJB6; GJB7; GJC1; GJC2; GJC3; GJD2; GJD3; GJD4; GJE1; HSD11B1; PANX1; PANX2; PANX3","11-beta-HSD1 inhibitor","636403","11-beta hydroxysteroid dehydrogenase inhibitor","GJA1, GJA10, GJA3, GJA4, GJA5, GJA8, GJA9, GJB1, GJB2, GJB3, GJB4, GJB5, GJB6, GJB7, GJC1, GJC2, GJC3, GJD2, GJD3, GJD4, GJE1, HSD11B1, PANX1, PANX2, PANX3","gastroenterology, dental","peptic ulcer disease (PUD), mouth inflammation","Launched"
"167","rimcazole","HA1E","trt_cp","down",-0.352306673728652,2.8656912523828e-05,0.000124761495428982,-1.00095583796404,-67.5591253904507,2241,-0.937551067315,100,31,"SIGMAR1","Sigma receptor antagonist","5072","sigma receptor antagonist","SIGMAR1","","","Phase 1"
"168","dorsomorphin","HA1E","trt_cp","down",-0.351079476144076,2.88745048740469e-05,0.000124761495428982,-0.997469186480501,-51.5841142347166,2241,-1.08687300261669,100,31,"ACVR1; BMPR1A; BMPR1B; EPHA2; FKBP1A; FLT1; FLT3; KDR; LCK; MKNK1; PRKAA1; RPS6KA1; SRC","AMPK inhibitor","11524144","AMPK inhibitor","ACVR1, BMPR1A, BMPR1B, EPHA2, FKBP1A, FLT1, FLT3, KDR, LCK, MKNK1, PRKAA1, RPS6KA1, SRC","","","Preclinical"
"169","CFM-1571","HA1E","trt_cp","down",-0.350974390732602,2.88745048740469e-05,0.000124761495428982,-0.997170623143658,-69.7456492637215,2241,-0.962064639868399,100,31,NA,"Guanylate cyclase activator","9844347","guanylate cyclase activator","","","","Preclinical"
"170","tranilast","HA1E","trt_cp","down",-0.350599197760657,2.88745048740469e-05,0.000124761495428982,-0.996104643916933,-49.1744756804998,2241,0.0209173987274155,100,31,"HPGDS; HRH1; IDO1; IFNG; IL10; IL2; IL4; SLC22A12; STS; TGFB1; TNF; TRPV2","Angiogenesis inhibitor","5282230","angiogenesis inhibitor","HPGDS, HRH1","pulmonary","asthma","Launched"
"171","BRL-54443","HA1E","trt_cp","down",-0.350202406905582,2.9048578754222e-05,0.000124761495428982,-0.994977301880989,-46.6755912539045,2241,0.0226203649131744,100,31,"HTR1E; HTR1F","Serotonin receptor agonist","2438","serotonin receptor agonist","HTR1E, HTR1F","","","Preclinical"
"172","meclofenamic-acid","HA1E","trt_cp","down",-0.350185285883848,2.9048578754222e-05,0.000124761495428982,-0.994928658503118,-51.004016064257,2241,0.944668511847331,100,31,"ALOX5; CNR1; KCNQ2; KCNQ3","Cyclooxygenase inhibitor; Prostanoid receptor antagonist","23663959","cyclooxygenase inhibitor, prostanoid receptor antagonist","ALOX5, CNR1, KCNQ2, KCNQ3, PTGS1, PTGS2","rheumatology, neurology/psychiatry, endocrinology","joint pain, muscle pain, rheumatoid arthritis, primary dysmenorrhea (PD)","Launched"
"173","PSB-36","HA1E","trt_cp","down",-0.349644420857301,2.9048578754222e-05,0.000124761495428982,-0.993391980244535,-69.7010263275323,2241,-0.932811706272351,100,31,"ADORA1; ADORA2A; ADORA2B; ADORA3","Adenosine receptor antagonist","11689583","adenosine receptor antagonist","ADORA1, ADORA2A, ADORA2B, ADORA3","","","Preclinical"
"174","formoterol","HA1E","trt_cp","down",-0.349468257480614,2.9440244984616e-05,0.000124761495428982,-0.992891473800919,-47.2110664881749,2241,0.0279433544961389,100,31,"ADRB1; ADRB2; ADRB3","Adrenergic receptor agonist","23581795","adrenergic receptor agonist","ADRB2","pulmonary","asthma, chronic obstructive pulmonary disease (COPD), bronchospasm","Launched"
"175","TMPH","HA1E","trt_cp","down",-0.347577409886982,2.97013558048787e-05,0.000124761495428982,-0.987519293599177,-73.2708612226684,2241,0.715074722851981,100,31,NA,NA,"17250","","","","","Preclinical"
"176","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2B; ADRA2C","Adrenergic receptor agonist","5707","adrenergic receptor agonist","ADRA2A, ADRA2B, ADRA2C","neurology/psychiatry","anesthetic","Launched"
"177","BP-554","HA1E","trt_cp","down",-0.347108984009523,2.99407073901195e-05,0.000124761495428982,-0.986188425773901,-46.7202141900937,2241,0.72156493905974,100,31,NA,"Serotonin receptor agonist","134117","serotonin receptor agonist","HTR1A","","","Preclinical"
"178","DCEBIO","HA1E","trt_cp","down",-0.345674091149764,3.01582997403383e-05,0.000124761495428982,-0.982111681017329,-54.1276215975011,2241,0.657648429402735,100,31,"KCNN2; KCNN3; KCNN4","Potassium channel activator","656765","potassium channel activator","KCNN2, KCNN3, KCNN4","","","Preclinical"
"179","fulvestrant","HA1E","trt_cp","down",-0.345040074694044,3.03976513255791e-05,0.000124761495428982,-0.980310345646636,-78.2240071396698,2241,-0.848243053602441,100,31,"CCND1; EPHX2; ESR1; ESR2; ESRRA; GPER1; RB1","Estrogen receptor antagonist","73707501","estrogen receptor antagonist","ESR1, ESR2, GPER1","oncology","breast cancer","Launched"
"180","oxymetazoline","HA1E","trt_cp","down",-0.344647168351854,3.03976513255791e-05,0.000124761495428982,-0.979194040091518,-45.9616242748773,2241,0.0317291182418836,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; HTR1B; HTR1D; HTR1E; NISCH","Adrenergic receptor agonist","4636","adrenergic receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1B, HTR1D, HTR2C","otolaryngology","nasal congestion","Launched"
"181","vinpocetine","HA1E","trt_cp","down",-0.343910967477545,3.07457990859294e-05,0.000124951710540588,-0.977102383537715,-71.5751896474788,2241,0,100,31,"PDE1A; PDE1C; SCN10A","Phosphodiesterase inhibitor; Sodium channel blocker","5673","phosphodiesterase inhibitor, sodium channel blocker","PDE1A, PDE1C","neurology/psychiatry","stroke, senile dementia","Launched"
"182","diltiazem","HA1E","trt_cp","down",-0.343575993407663,3.07457990859294e-05,0.000124951710540588,-0.976150672213979,-67.7376171352075,2241,-0.854205944036297,100,31,"CACNA1C; CACNA1S; CACNA2D1; CACNG1; CYP3A5; CYP3A7; EDN1; HTR3A; KCNA5","Calcium channel blocker","39186","calcium channel blocker","CACNA1C, CACNA1S, CACNA2D1, CACNG1, HTR3A, KCNA5","cardiology","hypertension, angina pectoris","Launched"
"183","mevastatin","HA1E","trt_cp","down",-0.343514076637339,3.07457990859294e-05,0.000124951710540588,-0.975974757429091,-53.0566711289603,2241,-1.12439620928907,100,31,"HMGCR","HMGCR inhibitor","29922189","HMGCR inhibitor","HMGCR","","","Preclinical"
"184","maprotiline","HA1E","trt_cp","down",-0.34347143280574,3.13550576665423e-05,0.000126355053500843,-0.975853599939394,-61.7581436858545,2241,-0.83163669750594,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2","Norepinephrine reuptake inhibitor; Tricyclic antidepressant","4011","norepinephrine reputake inhibitor, tricyclic antidepressant","SLC6A2","neurology/psychiatry","depression, dysthymic disorder","Launched"
"185","Ro-90-7501","HA1E","trt_cp","down",-0.342378138676884,3.18990385420895e-05,0.000127153457822904,-0.972747388157174,-40.8746095493083,2241,-0.794039493751899,100,31,"APP",NA,"824226","beta amyloid protein neurotoxicity inhibitor","APP","","","Preclinical"
"186","nefazodone","HA1E","trt_cp","down",-0.341761294924483,3.18990385420895e-05,0.000127153457822904,-0.97099484299945,-48.995983935743,2241,-0.959389242138847,100,31,"ADRA1A; ADRA1B; CYP3A4; CYP3A5; CYP3A7; KCNH2; SLC6A2; SLC6A3; SLC6A4","Adrenergic inhibitor; Norepinephrine reuptake inhibitor; Serotonin receptor antagonist; Serotonin reuptake inhibitor","54911","adrenergic inhibitor, norepinephrine reuptake inhibitor, serotonin receptor antagonist, serotonin reuptake inhibitor","ADRA1A, ADRA1B, ADRA2A, CYP3A4, HTR1A, HTR2A, HTR2C, SLC6A2, SLC6A3, SLC6A4","","","Withdrawn"
"187","PNU-282987","HA1E","trt_cp","down",-0.341497907359779,3.25082971227024e-05,0.000128159157808262,-0.970246519620424,-49.1744756804998,2241,0.943289412776378,100,31,"CHRNA7","Cholinergic receptor agonist","9795278","cholinergic receptor agonist","CHRNA7","","","Preclinical"
"188","pizotifen","HA1E","trt_cp","down",-0.34081291140281,3.25082971227024e-05,0.000128159157808262,-0.968300343878555,-59.4377510040161,2241,-0.796641777007801,100,31,"ADRA1B; ADRA1D; ADRA2B; ADRA2C; HTR1B; HTR1D; HTR2B","Serotonin receptor antagonist","27400","serotonin receptor antagonist","HTR1A, HTR2A, HTR2C","neurology/psychiatry","migraine headache","Launched"
"189","levcromakalim","HA1E","trt_cp","down",-0.340678773953616,3.25082971227024e-05,0.000128159157808262,-0.967919239366854,-51.8072289156626,2241,0.0173989607057829,100,31,"ABCC9; KCNJ5; KCNJ8","Potassium channel activator","93504","potassium channel activator","KCNJ5","","","Phase 3"
"190","KN-62","HA1E","trt_cp","down",-0.340564712489164,3.25082971227024e-05,0.000128159157808262,-0.967595173723924,-67.2467648371263,2241,-0.816293088532482,100,31,"AKT1; CAMK2A; CHEK1; LCK; MAPK11; MAPK12; MAPK14; MAPK8; P2RX7; PRKCA; ROCK1; RPS6KB1; SGK1","Calcium-calmodulin dependent protein kinase inhibitor; Purinergic receptor antagonist","3838","calcium/calmodulin dependent protein kinase inhibitor, purinergic receptor antagonist","AKT1, CAMK2A, CHEK1, LCK, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, P2RX7, PRKCA, ROCK1, RPS6KB1, SGK1","","","Preclinical"
"191","MDL-29951","HA1E","trt_cp","down",-0.33861583874973,3.43795913345848e-05,0.000132802261021449,-0.962058132582195,-46.8540829986613,2241,0,100,31,"FBP1; FBP2; GPR17","Glutamate receptor antagonist","446916","glutamate receptor antagonist","FBP1","","","Preclinical"
"192","riluzole","HA1E","trt_cp","down",-0.338196554188184,3.52499607354604e-05,0.000134827065797654,-0.96086688256923,-47.0325747434181,2241,0,100,31,"BDNF; GDNF; KCND3; KCNK10; KCNK2; KCNK4; KCNN4; MAP2; NGF; SCN5A; SLC7A11","Glutamate inhibitor","5070","glutamate inhibitor","KCNK10, KCNK2, KCNK4, KCNN4, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A, SLC7A11","neurology/psychiatry","amyotrophic lateral sclerosis (ALS)","Launched"
"193","eliprodil","HA1E","trt_cp","down",-0.338037703648223,3.52499607354604e-05,0.000134827065797654,-0.960415564478502,-73.3601070950469,2241,0.680263352497343,100,31,"GRIN1; GRIN2B","Glutamate receptor antagonist","60703","glutamate receptor antagonist","GRIN1, GRIN2B","","","Phase 3"
"194","capsazepine","HA1E","trt_cp","down",-0.337947410492378,3.52499607354604e-05,0.000134827065797654,-0.960159028147485,-54.5738509593931,2241,-0.971557651190448,100,31,"TRPV1; TRPV4","TRPV agonist","2733484","TRPV agonist","TRPV1, TRPV4","","","Preclinical"
"195","fludroxycortide","HA1E","trt_cp","down",-0.337630441691739,3.52499607354604e-05,0.000134827065797654,-0.959258472480757,-64.6586345381526,2241,-0.961137044411789,100,31,"NR3C1; SERPINA6","Glucocorticoid receptor agonist","5702172","glucocorticoid receptor agonist","NR3C1, SERPINA6","infectious disease, dermatology","skin infections, psoriasis","Launched"
"196","evodiamine","HA1E","trt_cp","down",-0.337466436292853,3.62291263114454e-05,0.000137405771128892,-0.958792508666519,-52.6550647032575,2241,1.03834026988772,100,31,"TRPV1","ATPase inhibitor; TRPV agonist","151289","ATPase inhibitor, TRPV agonist","TRPV1","","","Preclinical"
"197","Merck60","HA1E","trt_cp","down",-0.335861273724034,3.7882828173109e-05,0.000142199073064069,-0.954232002255624,-70.3257474341812,2241,-0.943294972768038,100,31,"HDAC1; HDAC2","HDAC inhibitor","6918878","HDAC inhibitor","HDAC1, HDAC2","","","Preclinical"
"198","EXO-1","HA1E","trt_cp","down",-0.335717880388996,3.7882828173109e-05,0.000142199073064069,-0.9538246003909,-46.1401160196341,2241,0.277523050520827,100,31,NA,"ARF inhibitor","310557","ARF inhibitor","","","","Preclinical"
"199","PF-3845","HA1E","trt_cp","down",-0.334721394189922,3.9057826864291e-05,0.000145022339127039,-0.95099343438471,-54.6630968317715,2241,0,100,31,"FAAH","FAAH inhibitor","25154867","FAAH inhibitor","FAAH","","","Preclinical"
"200","emodin","HA1E","trt_cp","down",-0.334626777749088,3.9057826864291e-05,0.000145022339127039,-0.950724614955837,-62.3382418563141,2241,-0.950724614955837,100,31,"AHR; CSNK2A1",NA,"3220","11-beta hydroxysteroid dehydrogenase inhibitor","CSNK2A1","","","Preclinical"
"201","moracizine","HA1E","trt_cp","down",-0.334562522190891,3.9057826864291e-05,0.000145022339127039,-0.950542055325563,-58.9022757697456,2241,0,100,31,"SCN5A","Sodium channel blocker","34633","sodium channel blocker","SCN5A","cardiology","ventricular arrhythmias","Withdrawn"
"202","brompheniramine","HA1E","trt_cp","down",-0.333922048332135,4.07115287259546e-05,0.000149555476748998,-0.948722373509149,-71.2628290941544,2241,-1.08118363980004,100,31,"CHRM1; CHRM4; CHRM5; HRH1","Histamine receptor antagonist","6834","histamine receptor antagonist","HRH1","allergy, otolaryngology","allergic rhinitis, common cold","Launched"
"203","digoxin","HA1E","trt_cp","down",-0.333634395274834,4.07115287259546e-05,0.000149555476748998,-0.9479051082443,-62.3828647925033,2241,-0.232855069249597,100,31,"ABCB1; ABCG2; ATP1A1; RORC; SLCO1B3; SLCO4C1","ATPase inhibitor","30322","ATPase inhibitor","ATP1A1","cardiology","congestive heart failure, atrial fibrillation (AF)","Launched"
"204","hexylresorcinol","HA1E","trt_cp","down",-0.333524978929583,4.07115287259546e-05,0.000149555476748998,-0.947594240078255,-72.1552878179384,2241,-0.796189325229481,100,31,"TGM2; TOP1; TYR","Local anesthetic","3610","local anesthetic","TYR","infectious disease","skin infections, first-aid antiseptic","Launched"
"205","homatropine","HA1E","trt_cp","down",-0.333026312720669,4.20388420622898e-05,0.000152831028068554,-0.946177454958274,-59.4823739402053,2241,-0.615419626400036,100,31,"CES1; CHRM1; CHRM4; CHRM5","Acetylcholine receptor antagonist","688024","acetylcholine receptor antagonist","CHRM1","ophthalmology","uveal tract inflammation, pupil dilation","Launched"
"206","SR-27897","HA1E","trt_cp","down",-0.33270815216018,4.20388420622898e-05,0.000152831028068554,-0.945273513323957,-62.7844712182062,2241,0,100,31,"CCKAR","CCK receptor antagonist","122077","CCK receptor antagonist","CCKAR","","","Phase 2"
"207","phenolphthalein","HA1E","trt_cp","down",-0.332399512851636,4.37795808640409e-05,0.000157736920281291,-0.944396622987358,-49.9776885319054,2241,0.76360579492048,100,31,"NR1I2; NR1I3; SHBG; UGT1A9","Indicator dye","4764","indicator dye","UGT1A9","","","Withdrawn"
"208","prednisone","HA1E","trt_cp","down",-0.330984432331391,4.57814304860547e-05,0.000163475634764346,-0.940376168044118,-65.5957161981258,2241,0.843124821461613,100,31,"HSD11B1; NR3C1; SERPINA6","Glucocorticoid receptor agonist","5865","glucocorticoid receptor agonist","HSD11B1, NR3C1","endocrinology, rheumatology, infectious disease, dermatology, ophthalmology, hematology, gastroenterology, neurology/psychiatry","congenital adrenal hyperplasia, hypercalcemia, rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, bursitis, osteoarthritis, epicondylitis, dermatomyositis, psoriasis, mycosis, conjunctivitis, anemia, ulcerative colitis, enteritis, multiple sclerosis, meningitis","Launched"
"209","AT-9283","HA1E","trt_cp","down",-0.330860226417565,4.57814304860547e-05,0.000163475634764346,-0.940023280506572,-56.4480142793396,2241,-1.11451748147169,100,31,"ABL1; AURKA; AURKB; BCR; FLT3; JAK2; RPS6KA6; STK17A","ABL inhibitor; Aurora kinase inhibitor; BCR-ABL kinase inhibitor; FLT3 inhibitor; JAK inhibitor; Mitotic inhibitor; Protein kinase inhibitor","11696609","Aurora kinase inhibitor, JAK inhibitor","AURKA, AURKB, JAK2, JAK3, RPS6KA6, STK17A","","","Phase 2"
"210","RU-24969","HA1E","trt_cp","down",-0.330061898784812,4.80226316933093e-05,0.000169946716625421,-0.93775511256029,-48.1927710843373,2241,0.33187718255106,100,31,"HTR1B; HTR1D; HTR2B; HTR5A; HTR6","Serotonin receptor agonist","108029","serotonin receptor agonist","HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR5A, HTR6","","","Phase 1"
"211","parbendazole","NKDBA","trt_cp","down",-0.328380618726968,5.31360519234533e-05,0.000184351532703776,-0.793135210707576,NA,229,-0.787003250986514,100,31,"TUBB","Tubulin inhibitor","26596","tubulin polymerization inhibitor","TUBB","","","Preclinical"
"212","norethindrone","HA1E","trt_cp","down",-0.328001671081013,5.31360519234533e-05,0.000184351532703776,-0.931901698187444,-62.8290941543954,2241,0.895426423815604,100,31,"PGR","Progesterone receptor agonist; Progestogen hormone","6230","progesterone receptor agonist","PGR","obstetrics/gynecology","endometriosis","Launched"
"213","Ro-60-0175","HA1E","trt_cp","down",-0.326980072360342,5.60082709463426e-05,0.000192471105930616,-0.92899918375963,-51.450245426149,2241,0,100,31,"HTR2B",NA,"5191289","serotonin receptor agonist","HTR2A, HTR2B, HTR2C","","","Preclinical"
"214","remacemide","HA1E","trt_cp","down",-0.326633020263355,5.60082709463426e-05,0.000192471105930616,-0.928013156958376,-38.8219544846051,2241,-0.0203418888207143,100,31,"GRIN1","Glutamate receptor antagonist","60510","glutamate receptor antagonist","GRIN1","","","Phase 3"
"215","exemestane","HA1E","trt_cp","down",-0.326524148424463,5.60082709463426e-05,0.000192471105930616,-0.927703835816158,-60.8656849620705,2241,-0.0251373829037772,100,31,"CYP19A1","Aromatase inhibitor","60198","aromatase inhibitor","CYP19A1","oncology","breast cancer","Launched"
"216","GR-127935","HA1E","trt_cp","down",-0.325711545477746,5.94027116097573e-05,0.000202065952238195,-0.925395109572472,-40.0267737617135,2241,-1.35260256956596,100,31,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR6","Serotonin receptor antagonist","107780","serotonin receptor antagonist","HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR6","","","Preclinical"
"217","hexylcaine","HA1E","trt_cp","down",-0.325384669844573,6.28841892132596e-05,0.000211854394801302,-0.924466407116031,-41.231593038822,2241,-0.0229897308025011,100,31,"SCN10A; SCN5A","Sodium channel blocker","10770","sodium channel blocker","SCN5A","neurology/psychiatry","local anesthetic","Launched"
"218","butoconazole","HA1E","trt_cp","down",-0.324664482778711,6.28841892132596e-05,0.000211854394801302,-0.922420248181909,-58.4114234716644,2241,-0.0264344244318217,100,31,"CYP51A1","Bacterial cell wall synthesis inhibitor","47472","bacterial cell wall synthesis inhibitor","","infectious disease","vulvovaginal candidiasis","Launched"
"219","perphenazine","HA1E","trt_cp","down",-0.323071290406244,7.19577902173874e-05,0.00023826588423015,-0.91789375088527,-51.7179830432842,2241,-1.35059137650162,100,31,"AOX1; CALM1; CALM2; CALM3; DRD1; HRH1; HTR6; HTR7","Dopamine receptor antagonist","4748","dopamine receptor antagonist","CALM1, DRD1, DRD2, HRH1, HTR2A, HTR2C, HTR6, HTR7","neurology/psychiatry, gastroenterology","schizophrenia, nausea, vomiting","Launched"
