"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Gene.name","Gene.stable.ID.1","Gene.stable.ID.version","Gene.name.1"
"302","ENSSSCG00000028172",38.3943357817178,-1.85638096055809,0.633922352885222,0.000235667329271935,0.00632529776540211,"FAM78A","ENSG00000126882","ENSG00000126882.14","FAM78A"
"303","ENSSSCG00000028192",44.4639727576154,-1.65683820966813,0.629018935356218,0.000588541035245866,0.0121749607826135,"DNAJC28","ENSG00000177692","ENSG00000177692.12","DNAJC28"
"304","ENSSSCG00000028284",105.772505019071,-1.68067790638524,0.54799247060383,0.00016542511392974,0.00489140213265039,"KCND1","ENSG00000102057","ENSG00000102057.10","KCND1"
"305","ENSSSCG00000028350",68.5324101058097,-3.87649226446041,0.566877114494717,5.93435534191359e-13,7.02813121087004e-10,"LCAT","ENSG00000213398","ENSG00000213398.8","LCAT"
"306","ENSSSCG00000028454",386.11552219651,-1.04739857966769,0.397464687265065,0.000998129989676419,0.0174640490991491,"HAPSTR1","ENSG00000182831","ENSG00000182831.12","HAPSTR1"
"307","ENSSSCG00000028962",529.799474111003,-1.31965416273222,0.407161001992772,0.000118032952684498,0.00388975029638008,"","ENSG00000176809","ENSG00000176809.11","LRRC37A3"
"308","ENSSSCG00000028962",529.799474111003,-1.31965416273222,0.407161001992772,0.000118032952684498,0.00388975029638008,"","ENSG00000185158","ENSG00000185158.13","LRRC37B"
"309","ENSSSCG00000028962",529.799474111003,-1.31965416273222,0.407161001992772,0.000118032952684498,0.00388975029638008,"","ENSG00000176681","ENSG00000176681.15","LRRC37A"
"310","ENSSSCG00000028962",529.799474111003,-1.31965416273222,0.407161001992772,0.000118032952684498,0.00388975029638008,"","ENSG00000238083","ENSG00000238083.10","LRRC37A2"
"311","ENSSSCG00000029029",179.371535049462,-1.04725536151713,0.349875729432161,0.000353544725334649,0.00836369413279185,"ZNF713","ENSG00000178665","ENSG00000178665.16","ZNF713"
"312","ENSSSCG00000029039",189.180837445889,-1.90215189551841,0.398047693905933,1.49503233960717e-07,2.06783706592819e-05,"BRCA2","ENSG00000139618","ENSG00000139618.18","BRCA2"
"313","ENSSSCG00000029170",69.0134030023749,-1.75143408336246,0.730373247673504,0.00103640354128759,0.0179349869441631,"ZNF566","ENSG00000186017","ENSG00000186017.16","ZNF566"
"314","ENSSSCG00000029268",49.5016195957287,-1.48616502896835,0.475333437154648,0.000148457100164236,0.00454464419866621,"TOPAZ1","ENSG00000173769","ENSG00000173769.4","TOPAZ1"
"315","ENSSSCG00000029393",302.846884219309,-2.31588974037568,0.338879285238249,7.10747127230443e-13,7.92232194934686e-10,"CENPJ","ENSG00000151849","ENSG00000151849.16","CENPJ"
"316","ENSSSCG00000029414",36.6234738141408,-2.75742697300741,0.82508930450524,5.42377291493595e-05,0.00211907366938395,"","ENSG00000085265","ENSG00000085265.12","FCN1"
"317","ENSSSCG00000029606",272.311837312958,-1.69226532862931,0.464571368053866,2.23476789787545e-05,0.00104302012061187,"AOX1","ENSG00000138356","ENSG00000138356.14","AOX1"
"318","ENSSSCG00000029649",1127.52695266706,-1.23699954404356,0.229872706766287,9.12292477534629e-09,2.03376825374161e-06,"IFT46","ENSG00000118096","ENSG00000118096.10","IFT46"
"319","ENSSSCG00000029985",424.649744739058,-1.31687045058976,0.310453473636063,2.42885905932952e-06,0.000184837149860382,"ARL10","ENSG00000175414","ENSG00000175414.7","ARL10"
"320","ENSSSCG00000029990",618.404848029027,-2.65315734349273,0.52640541481885,3.57268132614709e-08,6.44944034783169e-06,"DEFB1","ENSG00000164825","ENSG00000164825.4","DEFB1"
"321","ENSSSCG00000030283",226.170340472313,-1.15174900867501,0.377243118069966,0.000257458363912023,0.00675703398582953,"ZRSR2","ENSG00000169249","ENSG00000169249.14","ZRSR2"
"322","ENSSSCG00000030585",684.282316764342,-2.45162908010337,0.350949351725958,2.44403763979799e-13,4.49740483829548e-10,"HOXC6","ENSG00000197757","ENSG00000197757.8","HOXC6"
"323","ENSSSCG00000030660",230.540674202494,-1.25183580507473,0.406738131457549,0.000207089212398498,0.00578780750109017,"PDIK1L","ENSG00000175087","ENSG00000175087.10","PDIK1L"
"324","ENSSSCG00000030672",114.643425438046,-1.19630575845393,0.437747382850269,0.000635108812514864,0.0128713121800472,"ZNF692","ENSG00000171163","ENSG00000171163.16","ZNF692"
"325","ENSSSCG00000031235",723.121295126395,-1.36563015471396,0.525316956560791,0.000790272851692545,0.0149599203463757,"REN","ENSG00000143839","ENSG00000143839.15","REN"
"326","ENSSSCG00000031514",96.4786521027156,-1.41270572156141,0.440732264583626,0.000121871800166233,0.00398851250664932,"CCDC28B","ENSG00000160050","ENSG00000160050.16","CCDC28B"
"327","ENSSSCG00000031793",101.478175773368,-1.09667749382372,0.448149043989509,0.00154934300519579,0.0236344415341468,"ZNF331","ENSG00000130844","ENSG00000130844.19","ZNF331"
"328","ENSSSCG00000032016",41.9545133024939,-1.44557678479731,0.49934945581421,0.000308843156535025,0.00761023273495733,"","ENSG00000116120","ENSG00000116120.11","FARSB"
"329","ENSSSCG00000032474",132.379351973479,-1.96984852369149,0.636471534184935,0.000137353366742614,0.00432343678804948,"CXCL10","ENSG00000169245","ENSG00000169245.6","CXCL10"
"330","ENSSSCG00000032585",329.184348968399,-1.54004817625132,0.343145155735933,6.84892254280626e-07,6.96483605937969e-05,"ZNF613","ENSG00000176024","ENSG00000176024.18","ZNF613"
"331","ENSSSCG00000032643",2298.98627290406,-1.91806329610059,0.545286253458174,3.30464354136214e-05,0.00143294486190552,"SLC12A3","ENSG00000070915","ENSG00000070915.10","SLC12A3"
"332","ENSSSCG00000033051",122.633543991841,-1.13480596185766,0.429413723308013,0.000885228944777415,0.0161135478142048,"POLE","ENSG00000177084","ENSG00000177084.19","POLE"
"333","ENSSSCG00000033106",31.9079759734228,-1.65843272438776,0.876697042188202,0.00310934899034277,0.0380122929148421,"GTF2A1L","ENSG00000242441","ENSG00000242441.8","GTF2A1L"
"334","ENSSSCG00000033193",118.982156483989,-1.49835211377002,0.537679789144257,0.000423701209590863,0.00962657324539469,"TPO","ENSG00000115705","ENSG00000115705.22","TPO"
"335","ENSSSCG00000033258",2319.55144730955,-1.27921573473479,0.301541151763139,2.55563617526485e-06,0.000193706999540375,"TCF21","ENSG00000118526","ENSG00000118526.7","TCF21"
"336","ENSSSCG00000033509",812.559299714879,-1.00702926718143,0.393380772149872,0.00132738720557847,0.0213338932642125,"SAMD11","ENSG00000187634","ENSG00000187634.13","SAMD11"
"337","ENSSSCG00000033551",10.4571279348337,-2.46683215945076,1.02396300872949,0.000821412234649364,0.0153047595224885,"CACNG2","ENSG00000166862","ENSG00000166862.7","CACNG2"
"338","ENSSSCG00000033574",38.5433577907171,-2.64248437144735,0.637002806374019,2.36538629718199e-06,0.000181165584409748,"CFAP54","ENSG00000188596","ENSG00000188596.11","CFAP54"
"339","ENSSSCG00000033585",101.529101450964,-1.31747945989027,0.450734004622967,0.000329400214942242,0.00799764670052941,"DUSP23","ENSG00000158716","ENSG00000158716.9","DUSP23"
"340","ENSSSCG00000033873",344.577998907836,-1.04601448151913,0.346464174261424,0.000328693862807489,0.00799540437270745,"TRMT44","ENSG00000155275","ENSG00000155275.19","TRMT44"
"341","ENSSSCG00000033909",193.753115062845,-2.22600208697777,0.469568933911842,1.69120751224324e-07,2.25680923588008e-05,"","ENSG00000213203","ENSG00000213203.3","GIMAP1"
"342","ENSSSCG00000033910",20.1175119057848,-1.84708044800271,1.02319460644941,0.00318960277954732,0.0385225311519194,"IFN-OMEGA-2","ENSG00000177047","ENSG00000177047.7","IFNW1"
"343","ENSSSCG00000033983",292.095791883821,-1.28844052406656,0.402628236719262,0.000137809318901502,0.00432861288478944,"RRP7A","ENSG00000189306","ENSG00000189306.11","RRP7A"
"344","ENSSSCG00000034164",67.5690970972632,-4.32637552407308,0.724127212169302,1.80512017624762e-10,8.84814759162438e-08,"WDR64","ENSG00000162843","ENSG00000162843.18","WDR64"
"345","ENSSSCG00000034229",126.169283291417,-1.36831990370093,0.389839246781388,4.39660169658973e-05,0.0017880903682514,"MIS18A","ENSG00000159055","ENSG00000159055.4","MIS18A"
"346","ENSSSCG00000034448",207.684606941658,-1.67948065713183,0.424747041917785,6.57410722563534e-06,0.000407100515746941,"FLT3LG","ENSG00000090554","ENSG00000090554.13","FLT3LG"
"347","ENSSSCG00000034474",518.675932477138,-1.19322974554473,0.365709306432255,0.000122666720962568,0.00399383452838435,"HOXC9","ENSG00000180806","ENSG00000180806.5","HOXC9"
"348","ENSSSCG00000034569",532.643809830738,-1.19867737084184,0.37378866428921,0.00014845821726605,0.00454464419866621,"OBSCN","ENSG00000154358","ENSG00000154358.23","OBSCN"
"349","ENSSSCG00000034864",241.208224577295,-1.76363520846087,0.406146151420872,1.20749955207475e-06,0.000110004370251271,"CHEK2","ENSG00000183765","ENSG00000183765.23","CHEK2"
"350","ENSSSCG00000035059",129.305207169003,-1.76767224789676,0.404750017288063,1.0574649989932e-06,9.87088880094683e-05,"MCM10","ENSG00000065328","ENSG00000065328.17","MCM10"
"351","ENSSSCG00000035912",31.3340686066808,-1.60061640569016,0.708160777544973,0.00147948650564198,0.0230137647546401,"ABCG5","ENSG00000138075","ENSG00000138075.14","ABCG5"
"352","ENSSSCG00000036656",162.522134189626,-1.29492590402933,0.468910179176632,0.000535089765825115,0.0113745275218969,"","ENSG00000256087","ENSG00000256087.7","ZNF432"
"353","ENSSSCG00000036665",289.649297961674,-1.92059260367588,0.401299280244903,1.43082351475932e-07,2.0030151972393e-05,"ZNF394","ENSG00000160908","ENSG00000160908.15","ZNF394"
"354","ENSSSCG00000036709",238.634959820584,-1.51204132956394,0.405752689801465,1.78688223599358e-05,0.000879470947788115,"OSCP1","ENSG00000116885","ENSG00000116885.18","OSCP1"
"355","ENSSSCG00000036789",235.942997443579,-2.56290921717377,0.433948301430426,2.82269719080692e-10,1.22121678952127e-07,"COX6A2","ENSG00000156885","ENSG00000156885.6","COX6A2"
"356","ENSSSCG00000036831",389.742400451995,-1.04950431293474,0.328840842001779,0.000187049661243441,0.00535216391995572,"EFNA4","ENSG00000243364","ENSG00000243364.8","EFNA4"
"357","ENSSSCG00000036871",316.506078810663,-1.04776426917513,0.322099807382187,0.000152033988985199,0.00461681419435985,"EXOC3L4","ENSG00000205436","ENSG00000205436.8","EXOC3L4"
"358","ENSSSCG00000036876",729.514121190666,-1.02205623491886,0.320105781387232,0.000193724085439916,0.00549532589072,"THAP3","ENSG00000041988","ENSG00000041988.16","THAP3"
"359","ENSSSCG00000036970",494.503569446663,-1.16409042475569,0.339737243309806,7.20638129479596e-05,0.00268364654945763,"SUGP1","ENSG00000105705","ENSG00000105705.16","SUGP1"
"360","ENSSSCG00000037099",19.7653781908525,-1.47716622816397,0.805089513695799,0.00386064183347201,0.0436687216805198,"ANKLE1","ENSG00000160117","ENSG00000160117.16","ANKLE1"
"361","ENSSSCG00000037120",807.980361453794,-1.04718062634684,0.408885922179721,0.00124795984711874,0.0203682955581852,"TK1","ENSG00000167900","ENSG00000167900.12","TK1"
"362","ENSSSCG00000037238",87.0112090911881,-1.1468677850485,0.487543757590989,0.00183524929490259,0.026587262147637,"DBF4B","ENSG00000161692","ENSG00000161692.18","DBF4B"
"363","ENSSSCG00000037347",12.8214703831782,-3.16982060518499,1.11048330007889,0.000234382042522468,0.00630867233488387,"","ENSG00000104679","ENSG00000104679.12","R3HCC1"
"364","ENSSSCG00000037395",188.945107578744,-1.17531088379693,0.48175700409732,0.00143292953922458,0.0225332629367357,"CLIC3","ENSG00000169583","ENSG00000169583.13","CLIC3"
"365","ENSSSCG00000037541",11.0271464752106,-3.39596715023378,1.37176162131961,0.000634400846692646,0.0128707298115406,"","ENSG00000186074","ENSG00000186074.19","CD300LF"
"366","ENSSSCG00000037808",627.433682777419,-1.26471347650194,0.419544220476097,0.000258987156260008,0.00677838069609239,"","ENSG00000168765","ENSG00000168765.19","GSTM4"
"367","ENSSSCG00000037954",24.1829225601879,-1.34197040112904,0.739514642818827,0.00444378177692182,0.0480068311737605,"CAVIN4","ENSG00000170681","ENSG00000170681.7","CAVIN4"
"368","ENSSSCG00000038160",34.943597554051,-3.55274542880911,0.578564361860546,6.43614079732939e-11,3.69571005965438e-08,"CNGA1","ENSG00000198515","ENSG00000198515.16","CNGA1"
"369","ENSSSCG00000039089",258.501004055262,-1.44908614226108,0.379541137231734,1.29186823219987e-05,0.000687629526178521,"","ENSG00000153404","ENSG00000153404.15","PLEKHG4B"
"370","ENSSSCG00000039160",681.400405313197,-1.39639332754618,0.36499686751218,1.30045355043856e-05,0.000689613420788451,"RTEL1","ENSG00000258366","ENSG00000258366.12","RTEL1"
"371","ENSSSCG00000039407",15.9665256996556,-2.45915244114567,1.02946867923193,0.000864075270578392,0.0158503023254501,"","ENSG00000196329","ENSG00000196329.12","GIMAP5"
"372","ENSSSCG00000039416",215.227707892472,-1.22171080418722,0.485758478082253,0.0011311704494344,0.0191916884112876,"CXCR4","ENSG00000121966","ENSG00000121966.8","CXCR4"
"373","ENSSSCG00000039950",248.152005383005,-1.59562757042873,0.3816396031753,2.63597246601797e-06,0.000198210485153074,"RMI1","ENSG00000178966","ENSG00000178966.17","RMI1"
"374","ENSSSCG00000040001",232.360234678263,-1.32659509193107,0.508810923326908,0.000792743966846391,0.0149917219838046,"TNFRSF25","ENSG00000215788","ENSG00000215788.11","TNFRSF25"
"375","ENSSSCG00000040144",73.0014145837844,-1.23343240860006,0.555736081963806,0.00224033133319868,0.0305201137826666,"BCDIN3D","ENSG00000186666","ENSG00000186666.6","BCDIN3D"
"376","ENSSSCG00000040166",727.491772091963,-1.41542925428844,0.427568607921118,8.65060601432113e-05,0.00305821517472707,"FLRT2","ENSG00000185070","ENSG00000185070.12","FLRT2"
"377","ENSSSCG00000040388",422.26430412084,-1.22933969811917,0.410459793180134,0.000284720582197466,0.0072224502169475,"ZBTB46","ENSG00000130584","ENSG00000130584.12","ZBTB46"
"378","ENSSSCG00000040431",15.7576141513642,-1.84767009153154,1.11659690009609,0.00406051591011758,0.0451012403170094,"CRYGS","ENSG00000213139","ENSG00000213139.8","CRYGS"
"379","ENSSSCG00000040465",18.3569688040112,-1.95342145392333,1.00693330330536,0.00252744408989125,0.0333513496235023,"KLRK1","ENSG00000213809","ENSG00000213809.9","KLRK1"
"380","ENSSSCG00000040763",96.8948031722453,-1.81609600556406,0.460489033034688,6.46036075023215e-06,0.000404017742099502,"ZNF177","ENSG00000188629","ENSG00000188629.14","ZNF177"
"381","ENSSSCG00000040866",208.647196382096,-2.18379867548215,0.685959153045213,9.72826368677612e-05,0.00334556930309838,"CNTD1","ENSG00000176563","ENSG00000176563.10","CNTD1"
"382","ENSSSCG00000043842",42.8803599675831,-1.11012393854795,0.570794474706525,0.00455610054054682,0.0487017799474961,"TMEM225B","ENSG00000244219","ENSG00000244219.7","TMEM225B"
"383","ENSSSCG00000052306",23.8628729414076,-2.02005671121454,1.00708219411718,0.00216492190966044,0.0297700328491696,"","ENSG00000106258","ENSG00000106258.15","CYP3A5"
"384","ENSSSCG00000052306",23.8628729414076,-2.02005671121454,1.00708219411718,0.00216492190966044,0.0297700328491696,"","ENSG00000160870","ENSG00000160870.15","CYP3A7"
"385","ENSSSCG00000052306",23.8628729414076,-2.02005671121454,1.00708219411718,0.00216492190966044,0.0297700328491696,"","ENSG00000021461","ENSG00000021461.18","CYP3A43"
"386","ENSSSCG00000052306",23.8628729414076,-2.02005671121454,1.00708219411718,0.00216492190966044,0.0297700328491696,"","ENSG00000160868","ENSG00000160868.16","CYP3A4"
"387","ENSSSCG00000052569",21.0127529422236,-1.63281074109833,0.833501558318242,0.00274630987206831,0.0350909142048701,"TMEM190","ENSG00000160472","ENSG00000160472.5","TMEM190"
"388","ENSSSCG00000053768",13.5469376146874,-2.3438821488428,1.07106852234131,0.00133256249393111,0.0213989209300852,"ARL11","ENSG00000152213","ENSG00000152213.4","ARL11"
"389","ENSSSCG00000054127",60.4555127505053,-1.73423073277588,0.505225061875881,4.62436788174395e-05,0.00185650735150776,"IGDCC3","ENSG00000174498","ENSG00000174498.14","IGDCC3"
"390","ENSSSCG00000055470",22.9679523293582,-1.57731331258942,0.872604228443531,0.00381279651531153,0.0433145570555384,"BATF","ENSG00000156127","ENSG00000156127.8","BATF"
"391","ENSSSCG00000055477",61.5414955414131,-1.33053165384415,0.645201953600631,0.00289311077635368,0.0360905570119328,"SLA2","ENSG00000101082","ENSG00000101082.14","SLA2"
"392","ENSSSCG00000055498",189.822873370657,-1.26411612927429,0.486596283473904,0.000861713649583688,0.0158222983972493,"ZNF226","ENSG00000167380","ENSG00000167380.17","ZNF226"
"393","ENSSSCG00000055892",210.830105083044,-1.70247090012608,0.465676404114891,2.09512587872772e-05,0.00100507696901295,"C20orf204","ENSG00000196421","ENSG00000196421.9","C20orf204"
"394","ENSSSCG00000056043",27.7815640263923,-2.93071367463468,0.805255971762897,1.75203669829536e-05,0.000866823587362892,"","ENSG00000240563","ENSG00000240563.2","L1TD1"
"395","ENSSSCG00000056284",65.5018289925766,-1.68350850517908,0.538802333591898,0.000134074171477677,0.00424421514983517,"XAF1","ENSG00000132530","ENSG00000132530.17","XAF1"
"396","ENSSSCG00000056515",683.499575644167,-1.30084017637524,0.447850035103714,0.000350514150805072,0.00832317373885378,"FAM174C","ENSG00000228300","ENSG00000228300.14","FAM174C"
"397","ENSSSCG00000057864",7.47648929956937,-2.98203321506166,1.38009136473528,0.00136297866744315,0.0217274144972351,"IFN-OMEGA-3","ENSG00000177047","ENSG00000177047.7","IFNW1"
"398","ENSSSCG00000057886",28.6609128434038,-1.95404174787746,0.711361765888439,0.000377694556022789,0.00877075262509293,"","ENSG00000173947","ENSG00000173947.14","PIFO"
"399","ENSSSCG00000058261",10.2446281643743,-5.3326571815767,1.42029524713389,7.38797135298692e-06,0.000450143630764467,"TEX12","ENSG00000150783","ENSG00000150783.10","TEX12"
"400","ENSSSCG00000058502",94.2616539154564,-1.61839634477726,0.551546616927587,0.000258643035049965,0.00677838069609239,"","ENSG00000134716","ENSG00000134716.11","CYP2J2"
"401","ENSSSCG00000058596",952.134512656566,-1.38538013932798,0.515125414539781,0.000606965902546647,0.0124879445031014,"PFN3","ENSG00000196570","ENSG00000196570.3","PFN3"
"402","ENSSSCG00000058949",150.596090218233,-1.90429959453978,0.463301173944234,3.11276240079796e-06,0.000226860518202771,"STOML3","ENSG00000133115","ENSG00000133115.12","STOML3"
"403","ENSSSCG00000059446",7.74174488127584,-3.25800081857584,1.31187227137785,0.000720838486926147,0.0138953901208175,"ZNRF4","ENSG00000105428","ENSG00000105428.6","ZNRF4"
"404","ENSSSCG00000059661",15.7448897361116,-1.58574459822445,0.891559115045662,0.00396723780645237,0.0444823604700982,"HRH4","ENSG00000134489","ENSG00000134489.7","HRH4"
"405","ENSSSCG00000059847",255.125140748444,-1.07345875265054,0.367891696541401,0.000429235949187617,0.00969786356031607,"","ENSG00000117408","ENSG00000117408.11","IPO13"
"406","ENSSSCG00000060190",185.073434684931,-2.01456726956767,0.415623948211147,1.0391291465778e-07,1.56273477765895e-05,"PROSER3","ENSG00000167595","ENSG00000167595.16","PROSER3"
"407","ENSSSCG00000061414",201.704444298778,-1.11971016066658,0.327946935667159,7.92141545120725e-05,0.00290897095707221,"GTF2H4","ENSG00000213780","ENSG00000213780.11","GTF2H4"
"408","ENSSSCG00000061460",275.999274506262,-2.32514874043137,0.433390784904218,6.6380955613873e-09,1.55290460237936e-06,"LPAR6","ENSG00000139679","ENSG00000139679.16","LPAR6"
"409","ENSSSCG00000062244",1447.59430564713,-2.90944651225816,0.811323009868009,2.28668195630812e-05,0.00105942142763038,"GLYAT","ENSG00000149124","ENSG00000149124.11","GLYAT"
